UTM_X	UTM_Y	GDP值
378201.551266	3434919.549341	1166.634521
379206.810495	3434665.113769	1297.026367
380212.052635	3434410.680376	1781.322632
381217.277703	3434156.249139	416.183929
382222.485716	3433901.820033	1139.346924
383227.676690	3433647.393036	1717.522583
384232.850642	3433392.968125	246.396896
385238.007588	3433138.545276	29.415386
386243.147545	3432884.124466	33.714558
387248.270530	3432629.705672	26.433075
388253.376560	3432375.288870	312.055267
389258.465650	3432120.874038	53.897186
390263.537817	3431866.461152	8.010064
391268.593079	3431612.050189	195.893051
392273.631451	3431357.641126	361.930756
316557.965660	3449577.767566	50.649342
317564.277318	3449323.152623	225.749908
318570.570861	3449068.541247	902.527283
319576.846305	3448813.933413	1100.150635
320583.103666	3448559.329099	723.677551
321589.342963	3448304.728282	378.116302
322595.564210	3448050.130939	125.213905
323601.767426	3447795.537047	409.878113
324607.952626	3447540.946583	220.246689
325614.119827	3447286.359523	389.299957
326620.269047	3447031.775845	1125.173340
327626.400301	3446777.195525	104.695297
328632.513606	3446522.618541	111.518059
329638.608980	3446268.044869	107.415550
330644.686437	3446013.474487	19.356829
331650.745997	3445758.907371	19.501905
332656.787674	3445504.343498	21.220005
333662.811486	3445249.782844	203.421341
334668.817449	3444995.225388	487.035980
335674.805580	3444740.671106	1067.518311
336680.775895	3444486.119974	1173.381714
337686.728412	3444231.571970	1326.498779
338692.663147	3443977.027071	966.678711
339698.580116	3443722.485253	224.761475
340704.479336	3443467.946494	249.493851
341710.360825	3443213.410769	295.516174
342716.224598	3442958.878057	876.455688
343722.070672	3442704.348334	869.742432
344727.899063	3442449.821577	873.302185
345733.709790	3442195.297763	865.071533
346739.502867	3441940.776868	646.461243
347745.278312	3441686.258870	723.900879
348751.036141	3441431.743745	707.560547
349756.776372	3441177.231470	831.761108
350762.499020	3440922.722023	416.211761
351768.204102	3440668.215379	622.473877
352773.891635	3440413.711517	0.493226
353779.561636	3440159.210412	203.084534
354785.214121	3439904.712042	62.065170
355790.849107	3439650.216383	177.420303
356796.466611	3439395.723413	84.229073
357802.066648	3439141.233108	61.326839
358807.649236	3438886.745445	26.411362
359813.214392	3438632.260400	297.655884
360818.762131	3438377.777952	11.684416
361824.292471	3438123.298075	23.980719
362829.805428	3437868.820749	36.106518
363835.301019	3437614.345948	1231.359253
364840.779261	3437359.873650	1378.976685
365846.240170	3437105.403833	56.302109
366851.683762	3436850.936472	23.204691
367857.110055	3436596.471544	29.574749
368862.519064	3436342.009027	39.441109
369867.910807	3436087.548897	35.144566
370873.285301	3435833.091131	58.749214
371878.642561	3435578.635706	80.353661
372883.982604	3435324.182598	44.066166
373889.305448	3435069.731785	47.181000
374894.611108	3434815.283243	52.100056
375899.899601	3434560.836948	901.813965
376905.170944	3434306.392879	871.064087
377910.425154	3434051.951011	275.096039
378915.662246	3433797.511322	1142.262817
379920.882238	3433543.073788	34.725708
380926.085147	3433288.638386	39.912716
381931.270988	3433034.205092	3113.096191
382936.439778	3432779.773885	553.250183
383941.591535	3432525.344739	217.077316
384946.726274	3432270.917633	16.301743
385951.844013	3432016.492542	20.861305
386956.944767	3431762.069444	17.490543
387962.028554	3431507.648316	15.839290
388967.095389	3431253.229133	42.013645
389972.145290	3430998.811874	64.835098
390977.178274	3430744.396514	177.441681
391982.194356	3430489.983031	34.816772
392987.193553	3430235.571401	35.610489
316268.183984	3448710.352016	25.743494
317274.474219	3448455.734391	98.592377
318280.746328	3448201.120308	1048.720215
319287.000326	3447946.509745	1038.318726
320293.236230	3447691.902679	890.610229
321299.454057	3447437.299086	1087.793823
322305.653823	3447182.698943	228.184265
323311.835545	3446928.102228	357.126038
324317.999241	3446673.508918	488.254059
325324.144925	3446418.918988	554.116638
326330.272616	3446164.332417	203.248444
327336.382329	3445909.749180	54.550545
328342.474082	3445655.169256	36.905449
329348.547892	3445400.592621	29.640608
330354.603773	3445146.019252	81.458458
331360.641745	3444891.449125	20.027353
332366.661822	3444636.882218	20.229012
333372.664023	3444382.318508	460.727722
334378.648362	3444127.757972	871.183899
335384.614858	3443873.200586	1099.119751
336390.563527	3443618.646327	736.990784
337396.494385	3443364.095173	639.177612
338402.407449	3443109.547099	1127.612915
339408.302736	3442855.002084	805.456970
340414.180262	3442600.460104	279.377228
341420.040044	3442345.921136	747.401611
342425.882099	3442091.385156	808.282776
343431.706443	3441836.852142	822.812988
344437.513093	3441582.322071	1097.133789
345443.302066	3441327.794919	795.737915
346449.073378	3441073.270663	832.512512
347454.827046	3440818.749281	377.682709
348460.563087	3440564.230748	320.916718
349466.281516	3440309.715043	815.094666
350471.982352	3440055.202141	512.375854
351477.665610	3439800.692021	873.490112
352483.331307	3439546.184657	882.567993
354494.610085	3439037.178111	55.708851
355500.223199	3438782.678881	27.760021
356505.818819	3438528.182317	38.553829
357511.396961	3438273.688394	530.937256
358516.957641	3438019.197090	585.783936
359522.500878	3437764.708381	170.546082
360528.026687	3437510.222245	10.394962
361533.535084	3437255.738658	24.159784
362539.026087	3437001.257598	32.931038
363544.499711	3436746.779040	54.290161
364549.955975	3436492.302961	1470.176392
365555.394893	3436237.829340	91.127022
366560.816484	3435983.358152	32.064014
367566.220763	3435728.889374	23.032301
368571.607747	3435474.422983	32.143070
369576.977453	3435219.958956	47.798389
370582.329897	3434965.497269	45.332745
371587.665096	3434711.037901	45.983936
372592.983067	3434456.580826	572.232239
373598.283825	3434202.126023	320.749329
374603.567389	3433947.673467	391.212799
375608.833774	3433693.223136	937.246826
376614.082997	3433438.775007	39.149048
377619.315074	3433184.329056	31.209869
378624.530023	3432929.885261	46.094658
379629.727859	3432675.443597	34.725708
380634.908600	3432421.004042	1647.155396
381640.072262	3432166.566572	1416.027710
382645.218862	3431912.131165	1081.813843
383650.348415	3431657.697797	75.349823
384655.460940	3431403.266445	33.192806
385660.556452	3431148.837085	14.687884
386665.634967	3430894.409695	12.921858
387670.696504	3430639.984251	239.728546
388675.741077	3430385.560730	22.517010
389680.768704	3430131.139109	27.710449
390685.779402	3429876.719364	83.930313
391690.773186	3429622.301472	146.390869
392695.750074	3429367.885411	21.613571
393700.710082	3429113.471156	12.957029
314972.131861	3448097.535955	20.794666
315978.418822	3447842.912117	15.642179
316984.687628	3447588.291821	355.366791
317990.938295	3447333.675044	714.639587
318997.170839	3447079.061764	1619.718750
320003.385278	3446824.451956	988.091125
321009.581627	3446569.845599	492.658295
322015.759904	3446315.242668	474.196899
323021.920126	3446060.643142	139.633102
324028.062308	3445806.046996	367.161743
325034.186468	3445551.454209	141.108871
326040.292622	3445296.864756	343.928101
327046.380787	3445042.278614	761.626404
328052.450980	3444787.695762	32.446587
329058.503217	3444533.116175	22.136051
330064.537515	3444278.539830	185.883682
331070.553891	3444023.966705	164.118622
332076.552361	3443769.396776	96.647888
333082.532942	3443514.830020	457.707001
334088.495651	3443260.266415	1081.981201
335094.440504	3443005.705936	2141.619385
336100.367518	3442751.148562	359.647888
337106.276709	3442496.594269	637.355713
338112.168095	3442242.043033	989.026245
339118.041691	3441987.494832	237.719040
340123.897516	3441732.949643	276.575806
341129.735584	3441478.407442	1046.690186
342135.555913	3441223.868207	1091.598389
343141.358520	3440969.331913	426.484161
344147.143420	3440714.798539	766.752747
345152.910632	3440460.268062	883.558228
346158.660171	3440205.740457	883.123901
347164.392054	3439951.215702	532.856873
348170.106298	3439696.693773	187.678574
349175.802919	3439442.174649	122.597374
350181.481934	3439187.658304	507.217987
351187.143360	3438933.144718	891.437805
352192.787213	3438678.633865	883.610352
353198.413510	3438424.125723	435.241394
354204.022268	3438169.620270	47.939499
355209.613502	3437915.117481	36.335892
356215.187231	3437660.617334	35.074036
357220.743470	3437406.119805	398.514526
358226.282236	3437151.624872	376.601868
359231.803545	3436897.132511	26.180021
360237.307415	3436642.642699	19.775784
361242.793862	3436388.155413	24.384733
362248.262903	3436133.670630	22.062826
363253.714553	3435879.188326	51.220016
364259.148831	3435624.708479	64.961266
365264.565752	3435370.231065	1322.681274
366269.965333	3435115.756061	40.826862
367275.347590	3434861.283444	22.407381
368280.712541	3434606.813191	33.921364
369286.060202	3434352.345279	105.845825
370291.390589	3434097.879684	262.696289
371296.703719	3433843.416383	59.687462
372301.999610	3433588.955353	44.625210
373307.278276	3433334.496571	39.729919
374312.539735	3433080.040014	48.368702
375317.784004	3432825.585658	43.132561
376323.011099	3432571.133481	15.877533
377328.221037	3432316.683458	260.992157
378333.413834	3432062.235568	33.418308
379338.589507	3431807.789786	23.039463
380343.748073	3431553.346090	231.285370
381348.889548	3431298.904456	402.964478
382354.013949	3431044.464861	2910.552734
383359.121292	3430790.027281	581.309937
384364.211593	3430535.591695	34.833080
385369.284871	3430281.158078	35.609112
386374.341141	3430026.726407	693.582092
387379.380419	3429772.296659	18.342373
388384.402722	3429517.868811	60.054413
389389.408068	3429263.442839	38.851471
390394.396472	3429009.018721	166.441818
391399.367951	3428754.596433	365.811920
392404.322522	3428500.175951	60.839649
393409.260201	3428245.757254	46.361279
394414.181005	3427991.340316	3.346416
313676.120930	3447484.704343	2.196043
314682.404649	3447230.074327	22.662687
315688.670185	3446975.447853	20.167133
316694.917553	3446720.824898	34.413990
317701.146770	3446466.205438	141.553635
318707.357853	3446211.589452	955.629578
319713.550818	3445956.976914	877.775818
320719.725682	3445702.367804	452.135559
321725.882463	3445447.762097	44.112343
322732.021175	3445193.159771	37.503384
323738.141837	3444938.560802	43.548233
324744.244464	3444683.965167	27.019224
325750.329074	3444429.372844	32.029774
326756.395684	3444174.783809	326.472473
327762.444308	3443920.198040	171.145081
328768.474966	3443665.615512	34.873371
329774.487673	3443411.036204	180.575226
330780.482445	3443156.460092	31.034945
331786.459300	3442901.887152	138.768539
332792.418254	3442647.317363	303.917786
333798.359323	3442392.750700	838.536194
334804.282526	3442138.187141	88.523460
335810.187877	3441883.626663	53.523529
336816.075394	3441629.069242	293.801544
337821.945094	3441374.514855	402.755737
338827.796992	3441119.963480	638.923218
339833.631107	3440865.415093	307.952484
340839.447453	3440610.869671	1079.638428
341845.246049	3440356.327192	949.477783
342851.026910	3440101.787631	1202.547974
343856.790054	3439847.250966	879.801147
344862.535497	3439592.717174	907.526001
345868.263255	3439338.186231	886.669922
346873.973345	3439083.658115	870.326416
347879.665785	3438829.132802	57.064411
348885.340590	3438574.610270	166.913498
349890.997777	3438320.090494	199.292313
350896.637363	3438065.573453	661.634888
351902.259364	3437811.059123	1219.135620
352907.863797	3437556.547480	789.974670
353913.450680	3437302.038502	22.755453
354919.020027	3437047.532165	17.419077
355924.571856	3436793.028447	50.867348
356930.106184	3436538.527324	67.655426
357935.623028	3436284.028773	32.022682
358941.122403	3436029.532771	20.464340
359946.604327	3435775.039295	17.642065
360952.068815	3435520.548322	49.304462
361957.515886	3435266.059827	52.523602
362962.945555	3435011.573790	26.726103
363968.357838	3434757.090185	64.941978
364973.752754	3434502.608990	1591.695312
365979.130318	3434248.130183	66.556984
366984.490546	3433993.653738	36.845741
367989.833456	3433739.179635	32.620220
368995.159064	3433484.707848	510.977966
370000.467386	3433230.238356	456.577850
371005.758440	3432975.771135	56.397789
372011.032242	3432721.306161	24.494200
373016.288809	3432466.843413	20.326370
374021.528156	3432212.382865	337.395966
375026.750301	3431957.924496	54.725475
376031.955261	3431703.468282	10.167244
377037.143051	3431449.014199	10.059659
378042.313689	3431194.562226	14.940508
379047.467191	3430940.112337	16.403868
380052.603574	3430685.664511	30.470909
381057.722854	3430431.218724	47.276615
382062.825048	3430176.774953	116.127640
383067.910173	3429922.333175	1023.375000
384072.978245	3429667.893366	33.586613
385078.029280	3429413.455503	307.820923
386083.063296	3429159.019563	21.130426
387088.080308	3428904.585523	20.571733
388093.080334	3428650.153359	11.541799
389098.063391	3428395.723049	519.927612
390103.029494	3428141.294569	58.760513
391107.978660	3427886.867895	29.677206
392112.910906	3427632.443005	48.770660
393117.826248	3427378.019876	50.959404
394122.724703	3427123.598484	14.669570
311373.852430	3447126.496802	54.467339
313386.431681	3446617.220921	2.196043
314392.693979	3446362.588305	168.653748
315398.938081	3446107.959206	49.754257
316405.164003	3445853.333603	180.198792
317411.371763	3445598.711473	141.553635
318417.561376	3445344.092791	196.312012
319423.732861	3445089.477536	154.299026
320429.886232	3444834.865684	153.353745
321436.021507	3444580.257212	542.302979
322442.138703	3444325.652098	54.202953
323448.237837	3444071.050317	41.557690
324454.318924	3443816.451847	202.641464
325460.381982	3443561.856666	154.654312
326466.427027	3443307.264749	81.617081
327472.454077	3443052.676074	141.354187
328478.463146	3442798.090618	177.045074
329484.454254	3442543.508357	240.491821
330490.427415	3442288.929269	40.441093
331496.382647	3442034.353331	117.083664
332502.319966	3441779.780519	161.014832
333508.239389	3441525.210810	660.293335
334514.140933	3441270.644182	695.923767
335520.024614	3441016.080611	157.216446
336525.890449	3440761.520074	132.877853
337531.738454	3440506.962548	472.761719
338537.568647	3440252.408011	879.095459
339543.381044	3439997.856438	1085.625366
340549.175661	3439743.307807	340.761688
341554.952516	3439488.762094	706.682434
342560.711624	3439234.219277	1079.060059
343566.453003	3438979.679333	655.630981
344572.176669	3438725.142238	909.595032
345577.882639	3438470.607969	876.968445
346583.570929	3438216.076503	479.631836
347589.241556	3437961.547818	244.663422
348594.894537	3437707.021889	166.913498
349600.529888	3437452.498694	146.367142
350606.147626	3437197.978210	432.539124
351611.747768	3436943.460413	801.387024
352617.330330	3436688.945281	908.553223
353622.895329	3436434.432790	271.835327
354628.442782	3436179.922918	29.817247
355633.972705	3435925.415640	329.986816
356639.485114	3435670.910934	30.488964
357644.980027	3435416.408777	23.189672
358650.457460	3435161.909146	19.218267
359655.917429	3434907.412017	26.008781
360661.359952	3434652.917367	13.889414
361666.785045	3434398.425174	33.578888
362672.192724	3434143.935413	44.486362
363677.583007	3433889.448063	47.927296
364682.955909	3433634.963099	1276.933472
365688.311448	3433380.480499	397.389496
366693.649639	3433126.000239	50.844933
367698.970500	3432871.522296	43.749653
368704.274048	3432617.046647	24.904804
369709.560298	3432362.573270	994.526794
370714.829268	3432108.102140	271.110565
371720.080974	3431853.633234	24.494200
372725.315432	3431599.166530	9.696548
373730.532660	3431344.702004	11.091742
374735.732674	3431090.239633	241.780823
375740.915490	3430835.779393	15.901087
376746.081126	3430581.321263	7.915135
377751.229597	3430326.865217	52.827393
378756.360920	3430072.411234	14.686958
379761.475112	3429817.959290	539.332092
380766.572190	3429563.509362	267.002136
381771.652170	3429309.061426	60.122704
382776.715068	3429054.615460	132.120529
383781.760902	3428800.171440	39.938877
384786.789688	3428545.729343	43.708366
385791.801442	3428291.289145	30.052267
386796.796181	3428036.850824	15.060605
387801.773922	3427782.414357	12.681990
388806.734681	3427527.979719	11.503932
389811.678475	3427273.546889	23.145004
390816.605321	3427019.115842	26.467621
391821.515234	3426764.686555	49.162624
392826.408232	3426510.259006	1231.149048
393831.284332	3426255.833171	272.842407
311084.222564	3446258.994066	56.225296
312090.499898	3446004.351801	18.955355
313096.758991	3445749.713077	4.948264
314102.999859	3445495.077871	40.685371
315109.222519	3445240.446160	45.748650
316115.426988	3444985.817920	52.233181
317121.613283	3444731.193130	65.691048
318127.781419	3444476.571766	107.007935
319133.931414	3444221.953804	98.145256
320140.063285	3443967.339222	236.274796
321146.177048	3443712.727997	540.494812
322152.272719	3443458.120105	34.801460
323158.350317	3443203.515524	661.132446
324164.409856	3442948.914231	625.316040
325170.451354	3442694.316202	146.650146
326176.474828	3442439.721415	892.391357
327182.480293	3442185.129846	116.279785
328188.467768	3441930.541473	131.370987
329194.437268	3441675.956271	64.665146
330200.388810	3441421.374219	265.901947
331206.322412	3441166.795294	229.367599
332212.238088	3440912.219471	732.721313
333218.135857	3440657.646728	790.408508
334224.015734	3440403.077042	1173.282715
335229.877737	3440148.510390	51.418816
336235.721883	3439893.946749	20.211470
337241.548186	3439639.386096	43.733208
338247.356666	3439384.828407	513.487732
339253.147337	3439130.273659	102.753212
340258.920217	3438875.721830	76.017021
341264.675323	3438621.172896	38.925694
342270.412670	3438366.626835	134.570618
343276.132276	3438112.083623	217.493668
344281.834158	3437857.543236	564.575195
345287.518331	3437603.005653	45.396671
346293.184813	3437348.470849	65.709267
347298.833621	3437093.938803	52.917873
348304.464770	3436839.409489	24.797318
349310.078277	3436584.882886	138.959503
350315.674160	3436330.358971	381.210175
351321.252435	3436075.837720	773.325134
352326.813118	3435821.319110	601.826050
353332.356226	3435566.803117	403.401306
355343.389784	3435057.778894	58.324917
356348.880267	3434803.270617	41.711250
357354.353242	3434548.764866	18.751217
358359.808725	3434294.261617	146.691467
359365.246733	3434039.760847	31.926641
360370.667282	3433785.262533	19.273230
361376.070389	3433530.766651	20.896784
362381.456071	3433276.273180	51.223537
363386.824345	3433021.782095	55.350998
364392.175226	3432767.293374	428.767090
365397.508732	3432512.806992	1332.404175
366402.824879	3432258.322928	35.278698
367408.123684	3432003.841158	28.084213
368413.405163	3431749.361659	9.406775
369418.669334	3431494.884407	109.429085
370423.916211	3431240.409380	20.325285
371429.145814	3430985.936554	7.421021
372434.358157	3430731.465906	53.490471
373439.553257	3430476.997413	10.925601
374444.731132	3430222.531051	280.154358
375449.891797	3429968.066798	19.876360
376455.035270	3429713.604631	41.511494
377460.161566	3429459.144525	225.339905
378465.270703	3429204.686459	25.720243
379470.362697	3428950.230408	200.603165
380475.437564	3428695.776350	47.374443
381480.495322	3428441.324262	52.972603
382485.535987	3428186.874119	60.518253
383490.559575	3427932.425900	52.825706
384495.566104	3427677.979580	789.691589
385500.555589	3427423.535137	106.578865
386505.528047	3427169.092547	63.878277
387510.483495	3426914.651787	39.852066
388515.421949	3426660.212834	234.261932
389520.343427	3426405.775664	14.787870
390525.247944	3426151.340256	30.375320
391530.135517	3425896.906584	39.326454
392535.006163	3425642.474626	42.384338
393539.859899	3425388.044359	1266.537231
394544.696740	3425133.615760	380.254791
309788.335091	3445646.115203	272.598969
310794.609281	3445391.466867	56.158215
311800.865201	3445136.822071	46.572163
312807.102868	3444882.180792	54.458210
313813.322298	3444627.543008	792.349670
314819.523509	3444372.908696	336.043762
315825.706517	3444118.277832	151.469543
316831.871338	3443863.650393	63.467381
317838.017990	3443609.026357	19.583166
318844.146488	3443354.405701	12.684782
319850.256850	3443099.788400	20.584057
320856.349093	3442845.174433	130.460922
321862.423232	3442590.563776	46.265179
322868.479286	3442335.956407	30.774084
323874.517269	3442081.352301	68.227722
324880.537200	3441826.751437	347.740204
325886.539094	3441572.153791	152.105865
326892.522968	3441317.559340	142.848312
327898.488840	3441062.968061	142.577560
328904.436725	3440808.379930	65.460228
329910.366641	3440553.794926	238.671982
330916.278603	3440299.213024	958.675232
331922.172629	3440044.634202	234.118835
332928.048736	3439790.058436	774.613098
333933.906939	3439535.485704	150.235672
334939.747257	3439280.915983	48.378391
335945.569704	3439026.349249	44.225170
336951.374299	3438771.785479	198.119522
337957.161057	3438517.224651	806.752869
338962.929995	3438262.666740	627.253906
339968.681130	3438008.111725	43.390793
340974.414479	3437753.559582	93.748741
341980.130058	3437499.010287	100.964508
342985.827883	3437244.463818	54.836536
343991.507973	3436989.920152	38.963787
344997.170342	3436735.379266	27.567345
346002.815008	3436480.841136	31.452423
347008.441988	3436226.305739	76.678650
348014.051298	3435971.773053	28.862192
349019.642954	3435717.243054	39.294010
350025.216974	3435462.715718	32.030338
351030.773374	3435208.191024	606.582458
352036.312170	3434953.668948	668.684387
353041.833379	3434699.149466	151.926483
354047.337019	3434444.632555	483.330505
355052.823105	3434190.118193	61.518486
356058.291654	3433935.606357	41.120407
357063.742683	3433681.097022	23.677252
358069.176208	3433426.590167	485.544250
359074.592246	3433172.085767	96.432671
360079.990814	3432917.583800	19.273230
361085.371928	3432663.084243	19.562733
362090.735605	3432408.587072	18.833643
363096.081862	3432154.092264	70.645653
364101.410715	3431899.599797	54.017544
365106.722180	3431645.109646	37.558628
366112.016275	3431390.621790	16.837000
367117.293016	3431136.136204	11.350411
368122.552419	3430881.652865	9.108294
369127.794501	3430627.171751	7.445302
370133.019280	3430372.692838	13.480729
371138.226771	3430118.216103	7.558371
372143.416990	3429863.741523	8.742249
373148.589956	3429609.269074	100.073776
374153.745684	3429354.798734	10.497450
375158.884190	3429100.330479	9.462700
376164.005492	3428845.864286	429.349304
377169.109606	3428591.400133	12.772024
378174.196549	3428336.937994	39.745129
379179.266337	3428082.477849	200.603165
380184.318987	3427828.019673	59.917366
381189.354515	3427573.563443	441.850250
382194.372938	3427319.109135	51.591476
383199.374273	3427064.656728	87.199974
384204.358537	3426810.206197	29.627378
385209.325745	3426555.757520	77.195763
386214.275914	3426301.310672	465.916138
387219.209062	3426046.865632	6.639915
388224.125204	3425792.422375	7.099662
389229.024357	3425537.980878	6.506098
390233.906538	3425283.541119	6.277547
391238.771763	3425029.103074	5.359731
392243.620050	3424774.666719	43.846176
393248.451414	3424520.232033	56.429607
394253.265872	3424265.798990	354.257690
301448.077427	3446815.902057	50.903824
302454.477061	3446561.222259	2.420061
310505.012589	3444523.915187	225.251953
311511.247087	3444269.267871	59.914833
312517.463320	3444014.624050	77.568298
313523.661306	3443759.983700	947.975464
314529.841059	3443505.346798	162.441757
315536.002598	3443250.713320	44.792404
316542.145938	3442996.083245	166.079208
317548.271097	3442741.456549	94.087479
318554.378091	3442486.833209	76.779449
319560.466937	3442232.213202	16.608110
320566.537652	3441977.596504	16.873203
321572.590251	3441722.983094	325.406311
322578.624753	3441468.372947	39.000824
323584.641173	3441213.766041	21.712938
324590.639528	3440959.162353	164.359955
325596.619835	3440704.561859	117.236275
326602.582110	3440449.964537	129.348740
327608.526371	3440195.370364	130.206802
328614.452633	3439940.779316	384.184540
329620.360914	3439686.191370	243.006180
330626.251231	3439431.606504	699.520386
331632.123599	3439177.024694	49.545788
332637.978035	3438922.445918	54.554993
333643.814557	3438667.870151	75.722481
334649.633181	3438413.297372	73.502792
335655.433923	3438158.727557	65.402412
336661.216800	3437904.160682	198.119522
337666.981829	3437649.596726	997.046387
338672.729026	3437395.035664	1820.119507
339678.458409	3437140.477474	97.417618
340684.169993	3436885.922132	93.748741
341689.863796	3436631.369616	271.425110
342695.539833	3436376.819903	34.866516
343701.198123	3436122.272969	18.778097
344706.838680	3435867.728791	34.640522
345712.461523	3435613.187346	43.486263
346718.066667	3435358.648611	179.196457
347723.654130	3435104.112563	267.999969
348729.223927	3434849.579179	40.279980
349734.776076	3434595.048435	65.437637
350740.310593	3434340.520310	208.895325
351745.827495	3434085.994778	48.186146
352751.326798	3433831.471818	217.980667
353756.808519	3433576.951406	91.580681
354762.272675	3433322.433520	1.007445
355767.719282	3433067.918135	31.393734
356773.148358	3432813.405229	18.441084
357778.559917	3432558.894779	81.486481
358783.953978	3432304.386761	354.694702
359789.330557	3432049.881153	389.248199
360794.689671	3431795.377931	22.869291
361800.031335	3431540.877072	19.148960
362805.355567	3431286.378553	13.939851
363810.662383	3431031.882351	54.146660
364815.951801	3430777.388443	34.701588
365821.223835	3430522.896805	11.672217
366826.478504	3430268.407415	10.406573
367831.715824	3430013.920249	11.140241
368836.935811	3429759.435284	11.914940
369842.138482	3429504.952497	242.097580
370847.323854	3429250.471864	7.536544
371852.491943	3428995.993363	7.030446
372857.642765	3428741.516971	5.353605
373862.776339	3428487.042664	4.721478
374867.892679	3428232.570418	10.260426
375872.991803	3427978.100212	4.798330
376878.073727	3427723.632021	38.641911
377883.138468	3427469.165823	653.745728
378888.186042	3427214.701594	680.186768
379893.216466	3426960.239311	51.143753
380898.229757	3426705.778951	400.474182
381903.225931	3426451.320491	24.904951
382908.205006	3426196.863908	92.895004
383913.166996	3425942.409177	16.190380
384918.111919	3425687.956277	23.078255
385923.039792	3425433.505184	22.531546
386927.950632	3425179.055874	6.386785
387932.844454	3424924.608325	4.503691
388937.721275	3424670.162513	3.810315
389942.581112	3424415.718415	3.680637
390947.423982	3424161.276008	4.629704
391952.249901	3423906.835268	12.011248
392957.058886	3423652.396173	412.172943
393961.850953	3423397.958699	178.452774
394966.626119	3423143.522823	2.472014
298139.444009	3446712.415974	3.553138
299145.877701	3446457.722708	1.091732
301158.689670	3445948.347394	128.450577
302165.067981	3445693.665300	33.467720
310215.432498	3443656.339009	23.929459
311221.645566	3443401.689186	134.854767
312227.840358	3443147.042833	80.438942
313234.016890	3442892.399928	910.213196
314240.175179	3442637.760448	185.794174
315246.315241	3442383.124369	41.905697
316252.437093	3442128.491669	42.077236
317258.540751	3441873.862324	17.489080
318264.626233	3441619.236312	20.433704
319270.693555	3441364.613609	15.775499
320276.742733	3441109.994193	111.650352
321282.773785	3440855.378040	18.503679
322288.786727	3440600.765128	109.461838
323294.781575	3440346.155433	130.005264
324300.758347	3440091.548932	202.513657
325306.717059	3439836.945603	152.059052
326312.657728	3439582.345421	181.670990
327318.580370	3439327.748365	144.231674
328324.485002	3439073.154411	42.410469
329330.371641	3438818.563536	43.816479
330336.240303	3438563.975717	66.493668
331342.091005	3438309.390931	41.523190
332347.923764	3438054.809155	40.082333
333353.738597	3437800.230365	88.407249
334359.535519	3437545.654540	78.933350
335365.314548	3437291.081655	56.127960
336371.075700	3437036.511687	91.944984
337376.818992	3436781.944614	572.314514
338382.544441	3436527.380412	40.522526
339388.252063	3436272.819059	71.408615
340393.941875	3436018.260531	109.388672
341399.613893	3435763.704805	29.672232
342405.268135	3435509.151858	46.586792
343410.904617	3435254.601668	34.855198
344416.523355	3435000.054210	25.918087
345422.124366	3434745.509461	53.515614
346427.707667	3434490.967400	47.601154
347433.273275	3434236.428002	794.901672
348438.821205	3433981.891245	530.430664
349444.351475	3433727.357105	89.503250
350449.864102	3433472.825559	31.594204
351455.359102	3433218.296584	22.617039
352460.836491	3432963.770157	16.116440
353466.296286	3432709.246256	3.289626
354471.738504	3432454.724856	6.644946
355477.163162	3432200.205934	127.777832
356482.570276	3431945.689468	26.901873
357487.959863	3431691.175435	30.185228
358493.331939	3431436.663811	43.483204
359498.686521	3431182.154573	43.635288
360504.023625	3430927.647698	12.619140
361509.343269	3430673.143163	13.337122
362514.645469	3430418.640944	21.142550
363519.930241	3430164.141019	74.726532
364525.197603	3429909.643365	47.902340
365530.447570	3429655.147958	10.246926
366535.680159	3429400.654775	70.208061
367540.895388	3429146.163793	262.048828
368546.093272	3428891.674988	130.697464
369551.273828	3428637.188339	931.065491
370556.437073	3428382.703820	96.165970
371561.583023	3428128.221410	184.323929
372566.711695	3427873.741086	11.260420
373571.823106	3427619.262823	8.153095
374576.917272	3427364.786599	9.209817
375581.994210	3427110.312390	29.376614
376587.053936	3426855.840174	21.922451
377592.096468	3426601.369928	105.052635
378597.121821	3426346.901627	630.417480
379602.130012	3426092.435249	129.793945
380607.121058	3425837.970771	145.998962
381612.094975	3425583.508169	73.528175
382617.051781	3425329.047421	36.460537
383621.991491	3425074.588503	32.129173
384626.914122	3424820.131391	32.796352
385631.819691	3424565.676064	21.540947
386636.708214	3424311.222496	6.386785
387641.579708	3424056.770666	6.609865
388646.434190	3423802.320550	4.565012
389651.271676	3423547.872125	4.465721
390656.092183	3423293.425368	92.187973
391660.895727	3423038.980255	17.408255
392665.682324	3422784.536763	23.840532
393670.451993	3422530.094869	2224.416748
297850.136854	3445844.843407	69.036606
298856.549250	3445590.147927	72.422676
299862.943158	3445335.456170	152.656052
300869.318593	3445080.768113	149.564499
301875.675573	3444826.083734	22.634174
302882.014114	3444571.403008	42.773056
308919.659080	3443043.394106	18.757078
309925.869016	3442788.738316	418.017334
310932.060648	3442534.085997	43.395130
311938.233991	3442279.437124	37.201595
312944.389062	3442024.791676	281.513062
313950.525877	3441770.149629	30.655870
314956.644455	3441515.510960	37.494041
315962.744810	3441260.875646	76.561035
316968.826960	3441006.243665	20.118395
317974.890922	3440751.614992	15.925243
318980.936712	3440496.989606	583.076599
319986.964347	3440242.367482	85.946159
320992.973843	3439987.748599	17.121540
