UTM_X	UTM_Y	GDP值
432600.135580	4439774.670496	1844.879761
433642.512534	4439575.864028	37.855587
434684.883215	4439377.093860	18.192196
435727.247641	4439178.359972	4.948720
436769.605828	4438979.662342	29.679556
437811.957795	4438781.000950	144.930099
438854.303560	4438582.375775	151.545013
439896.643141	4438383.786797	911.651917
440938.976554	4438185.233994	52.788166
441981.303819	4437986.717347	67.389153
443023.624953	4437788.236834	266.910614
444065.939973	4437589.792435	2128.032715
445108.248897	4437391.384128	405.354004
446150.551744	4437193.011894	253.974869
447192.848531	4436994.675712	186.424255
448235.139276	4436796.375560	110.251686
449277.423996	4436598.111419	767.390503
450319.702710	4436399.883267	555.920593
451361.975434	4436201.691083	1591.094727
452404.242188	4436003.534848	57.466030
453446.502989	4435805.414540	73.715042
454488.757855	4435607.330138	122.700409
455531.006803	4435409.281623	105.722832
456573.249851	4435211.268972	75.055855
457615.487017	4435013.292166	36.974087
458657.718319	4434815.351184	99.129601
459699.943775	4434617.446004	97.231918
460742.163403	4434419.576607	68.815475
461784.377220	4434221.742971	439.053925
462826.585244	4434023.945076	365.815247
463868.787493	4433826.182901	860.890442
464910.983985	4433628.456426	34.167515
465953.174737	4433430.765629	2.937481
466995.359768	4433233.110489	32.191330
468037.539095	4433035.490987	100.373383
469079.712737	4432837.907102	29.975039
470121.880710	4432640.358812	43.160301
471164.043033	4432442.846097	516.468140
472206.199724	4432245.368936	19.271252
473248.350800	4432047.927308	23.011787
474290.496279	4431850.521194	231.148468
475332.636180	4431653.150571	874.687256
476374.770519	4431455.815419	32.862743
477416.899316	4431258.515718	33.014164
478459.022587	4431061.251447	31.480949
479501.140350	4430864.022584	268.809906
402132.067920	4444693.771281	0.047604
403174.624891	4444493.895505	0.476035
404217.175063	4444294.056601	0.014876
407344.784953	4443694.760913	0.011901
408387.308101	4443495.069290	0.045192
409429.824538	4443295.414435	0.030128
410472.334281	4443095.796328	0.015064
411514.837348	4442896.214949	0.123023
412557.333757	4442696.670276	0.441877
413599.823526	4442497.162289	4.732752
414642.306672	4442297.690967	0.493400
415684.783213	4442098.256289	0.665299
416727.253167	4441898.858236	1.460715
417769.716552	4441699.496785	0.121088
420897.067468	4441101.631846	0.149444
421939.504753	4440902.416601	0.758454
422981.935558	4440703.237857	30.940067
424024.359900	4440504.095591	736.386841
425066.777797	4440304.989784	26.795328
426109.189267	4440105.920414	842.287476
427151.594327	4439906.887462	1190.459595
428193.992996	4439707.890905	32.639992
429236.385291	4439508.930725	28.417143
430278.771231	4439310.006899	53.898819
431321.150832	4439111.119408	28.852734
432363.524112	4438912.268230	1110.244873
433405.891090	4438713.453346	75.683266
434448.251783	4438514.674733	1091.263794
435490.606209	4438315.932372	89.596741
436532.954385	4438117.226241	29.073000
437575.296330	4437918.556321	42.320923
438617.632062	4437719.922591	131.369522
439659.961597	4437521.325028	1676.550659
440702.284954	4437322.763614	98.886116
441744.602151	4437124.238328	2886.353271
442786.913205	4436925.749147	1182.102173
443829.218135	4436727.296053	2744.951172
444871.516958	4436528.879024	2434.400391
445913.809691	4436330.498040	434.100800
446956.096353	4436132.153079	134.358978
447998.376962	4435933.844121	66.072136
449040.651535	4435735.571146	840.799561
450082.920090	4435537.334132	839.693726
451125.182645	4435339.133059	192.673477
452167.439217	4435140.967906	273.384674
453209.689825	4434942.838653	73.212662
454251.934487	4434744.745279	73.773476
455294.173219	4434546.687763	87.957893
456336.406041	4434348.666084	1107.700073
457378.632969	4434150.680222	1236.180420
458420.854021	4433952.730155	64.742157
459463.069216	4433754.815864	1204.298340
460505.278572	4433556.937327	52.567047
461547.482105	4433359.094524	54.910633
462589.679834	4433161.287435	739.002930
463631.871777	4432963.516037	1140.529297
464674.057951	4432765.780311	725.603088
465716.238375	4432568.080235	6.275652
466758.413066	4432370.415790	35.920643
467800.582041	4432172.786954	23.793413
468842.745320	4431975.193707	23.787493
469884.902919	4431777.636028	32.969105
470927.054857	4431580.113896	660.857117
471969.201150	4431382.627290	47.538273
473011.341819	4431185.176190	908.699707
474053.476878	4430987.760575	39.181847
475095.606348	4430790.380424	28.725817
476137.730246	4430593.035717	228.961456
477179.848589	4430395.726432	16.047590
478221.961395	4430198.452549	100.250320
479264.068682	4430001.214048	13.256541
400853.192991	4444031.512743	0.136972
401895.747134	4443831.592503	0.241024
402938.294447	4443631.709127	0.654548
403980.834949	4443431.862596	0.044628
407108.415762	4442832.543859	0.035703
409193.435904	4442433.181876	0.015064
411278.429227	4442033.966773	0.123023
412320.915874	4441834.414249	0.100427
414405.869233	4441435.419156	0.235222
415448.335978	4441235.976545	0.138485
417533.249692	4440837.201091	0.048630
420660.571085	4440239.312017	0.162114
421702.998506	4440040.088672	0.268452
422745.419436	4439840.901798	7.806710
423787.833891	4439641.751376	1518.793701
424830.241890	4439442.637385	34.257114
425872.643450	4439243.559804	696.777649
426915.038590	4439044.518612	1579.607788
427957.427327	4438845.513788	31.848394
428999.809678	4438646.545312	29.947039
430042.185662	4438447.613163	757.726196
431084.555297	4438248.717321	497.862244
432126.918599	4438049.857765	165.609512
433169.275588	4437851.034473	78.974693
434211.626280	4437652.247426	430.861359
435253.970694	4437453.496603	1804.911499
436296.308847	4437254.781983	146.855911
437338.640757	4437056.103545	48.183186
438380.966443	4436857.461269	36.273521
439423.285920	4436658.855133	799.828064
440465.599209	4436460.285118	222.051910
441507.906325	4436261.751202	1181.699097
442550.207288	4436063.253365	1243.224731
443592.502115	4435864.791587	481.105560
444634.790823	4435666.365845	673.054443
445677.073431	4435467.976121	799.509766
446719.349956	4435269.622392	53.527119
447761.620416	4435071.304639	40.975937
448803.884829	4434873.022840	215.565170
449846.143213	4434674.776975	435.437195
450888.395585	4434476.567023	1505.948608
451930.641963	4434278.392963	36.869781
452972.882366	4434080.254776	66.535576
454015.116811	4433882.152439	105.618423
455057.345315	4433684.085933	118.624504
456099.567898	4433486.055236	101.759903
457141.784575	4433288.060328	79.047531
458183.995366	4433090.101188	65.093254
459226.200287	4432892.177796	1317.260376
460268.399358	4432694.290130	53.436516
461310.592595	4432496.438171	102.082176
462352.780017	4432298.621896	41.813541
463394.961641	4432100.841286	46.979668
464437.137485	4431903.096320	72.829094
465479.307568	4431705.386977	53.662025
466521.471906	4431507.713236	35.939747
467563.630518	4431310.075077	26.239704
468605.783421	4431112.472479	35.660740
469647.930633	4430914.905421	28.250225
470690.072173	4430717.373882	105.447739
471732.208057	4430519.877842	149.097305
472774.338305	4430322.417280	38.612793
473816.462933	4430124.992175	29.148920
474858.581960	4429927.602506	17.742556
475900.695402	4429730.248253	14.296148
476942.803279	4429532.929396	16.934252
477984.905609	4429335.645912	78.224792
479027.002407	4429138.397782	23.192282
400616.888193	4443169.333007	0.077419
401659.432676	4442969.405206	0.288727
403744.501138	4442569.660092	0.023802
407914.556541	4441770.611247	0.011901
408957.053511	4441570.940870	0.011901
409999.543765	4441371.307184	0.006251
413126.974405	4440772.626075	0.052724
414169.437971	4440573.138952	0.449069
415211.894909	4440373.688417	0.029030
416254.345237	4440174.274451	0.074311
421466.498349	4439177.752420	0.170087
422508.909391	4438978.557429	3.468083
423551.313947	4438779.398861	25.912197
424593.712035	4438580.276696	41.662827
425636.103674	4438381.190913	36.965618
426678.488880	4438182.141492	510.051544
427720.867672	4437983.128411	41.263912
428763.240067	4437784.151651	587.968506
429805.606084	4437585.211189	682.158447
430847.965739	4437386.307007	1246.927246
431890.319051	4437187.439082	229.184708
432932.666038	4436988.607394	783.469666
433975.006717	4436789.811924	1720.808472
435017.341106	4436591.052649	70.501831
436059.669224	4436392.329549	1108.634888
437101.991087	4436193.642604	578.242371
438144.306713	4435994.991792	36.508923
439186.616121	4435796.377094	56.449833
440228.919328	4435597.798488	737.658325
441271.216352	4435399.255954	1934.392090
442313.507210	4435200.749471	1744.223145
443355.791921	4435002.279018	700.063049
444398.070502	4434803.844575	779.056580
445440.342972	4434605.446120	765.253235
446482.609347	4434407.083634	235.150192
447524.869646	4434208.757095	47.616276
448567.123887	4434010.466484	2654.330566
449609.372087	4433812.211778	771.094971
450651.614264	4433613.992957	1766.103760
451693.850437	4433415.810002	1986.175049
452736.080622	4433217.662890	207.522125
453778.304837	4433019.551601	2047.416626
454820.523101	4432821.476115	162.546265
455862.735432	4432623.436411	100.085808
456904.941846	4432425.432468	112.228714
457947.142362	4432227.464265	79.542465
458989.336998	4432029.531782	1753.538086
460031.525772	4431831.634998	562.834900
461073.708700	4431633.773892	53.225655
462115.885802	4431435.948443	49.214172
463158.057095	4431238.158632	168.345856
464200.222597	4431040.404436	2481.216797
465242.382326	4430842.685835	193.098099
466284.536298	4430645.002810	33.083477
467326.684534	4430447.355338	141.306396
468368.827049	4430249.743399	35.438793
469410.963863	4430052.166972	11.149482
470453.094992	4429854.626037	11.958398
471495.220455	4429657.120573	277.375519
472537.340269	4429459.650560	89.620743
473579.454453	4429262.215975	55.132702
474621.563024	4429064.816800	30.757601
475663.665999	4428867.453012	515.367798
476705.763398	4428670.124592	207.097565
477747.855238	4428472.831518	26.609148
478789.941536	4428275.573770	1259.349121
479832.022310	4428078.351327	43.738297
401423.124556	4442107.209371	0.391664
403508.173640	4441707.449073	0.023802
404550.687948	4441507.624085	0.023802
407678.190149	4440908.369523	0.011901
409763.157858	4440509.049941	0.003380
413933.012896	4439710.850335	0.017575
414975.460014	4439511.391888	0.017575
416017.900510	4439311.969981	0.087873
419145.182447	4438713.923297	0.030775
421230.004292	4438315.407830	0.680346
422272.405433	4438116.204731	10.980203
423314.800077	4437917.038028	34.254913
424357.188243	4437717.907700	40.098186
425399.569946	4437518.813726	152.341431
426441.945207	4437319.756086	211.959732
427484.314041	4437120.734758	41.743580
428526.676468	4436921.749723	1641.817017
429569.032504	4436722.800960	746.256348
430611.382168	4436523.888447	14.452065
431653.725477	4436325.012164	28.268469
432696.062450	4436126.172091	77.794525
433738.393103	4435927.368207	52.177868
434780.717456	4435728.600491	1324.608887
435823.035524	4435529.868922	63.140827
436865.347328	4435331.173480	78.180717
437907.652883	4435132.514144	34.296261
438949.952208	4434933.890893	2023.946289
439992.245321	4434735.303707	420.794312
441034.532239	4434536.752565	3320.767334
442076.812981	4434338.237446	1942.074585
443119.087564	4434139.758329	1921.386597
444161.356006	4433941.315194	2261.753174
445203.618325	4433742.908021	1944.796753
446245.874538	4433544.536788	2739.824951
447288.124664	4433346.201474	212.262711
448330.368720	4433147.902060	228.511002
449372.606724	4432949.638524	2933.931396
450414.838694	4432751.410846	319.379700
451457.064647	4432553.219004	198.527054
452499.284602	4432355.062978	1543.438721
453541.498576	4432156.942748	2051.322510
454583.706587	4431958.858293	189.028412
455625.908653	4431760.809592	263.641846
456668.104792	4431562.796624	133.065964
457710.295021	4431364.819369	491.899353
458752.479358	4431166.877805	226.196548
459794.657822	4430968.971913	115.308678
460836.830430	4430771.101671	582.903625
461878.997200	4430573.267059	1140.436768
462921.158149	4430375.468056	43.167934
463963.313296	4430177.704641	43.076511
465005.462658	4429979.976794	76.044571
466047.606253	4429782.284494	205.006058
467089.744100	4429584.627719	92.760757
468131.876215	4429387.006450	59.164711
469174.002617	4429189.420666	127.720421
470216.123323	4428991.870345	26.587086
471258.238352	4428794.355468	524.584167
472300.347721	4428596.876013	29.459232
473342.451448	4428399.431960	57.198380
474384.549550	4428202.023288	39.295364
475426.642047	4428004.649976	30.526878
476468.728955	4427807.312003	38.327362
477510.810292	4427610.009349	34.427883
478552.886077	4427412.741994	1132.853149
479594.956327	4427215.509915	140.143417
408484.307484	4439846.433448	0.060845
410569.242191	4439447.171620	0.011901
412654.150084	4439048.056172	0.015064
415781.461955	4438449.657103	0.017575
416823.885991	4438250.263758	0.020085
417866.303431	4438050.906884	0.045029
420993.516343	4437453.054883	0.229356
422035.907572	4437253.843687	5.629093
423078.292292	4437054.668859	29.438522
424120.670521	4436855.530378	852.959290
425163.042278	4436656.428224	310.748199
426205.407580	4436457.362375	1169.816040
427247.766445	4436258.332812	1022.835449
428290.118890	4436059.339513	1596.509277
429332.464934	4435860.382457	592.958923
430374.804594	4435661.461625	53.123646
431417.137888	4435462.576995	8.316788
432459.464833	4435263.728547	417.322144
433501.785449	4435064.916259	708.820312
434544.099751	4434866.140112	1930.876465
435586.407759	4434667.400085	375.694427
436628.709490	4434468.696156	505.819794
437671.004962	4434270.028306	65.438087
438713.294192	4434071.396513	490.625793
439755.577198	4433872.800757	546.333130
440797.853999	4433674.241017	2301.620850
441840.124612	4433475.717273	2525.768311
442882.389054	4433277.229503	391.268555
443924.647344	4433078.777688	2141.872314
444966.899500	4432880.361805	178.503296
446009.145539	4432681.981836	134.406509
447051.385478	4432483.637758	53.994411
448093.619337	4432285.329552	348.374908
449135.847132	4432087.057196	1915.877686
450178.068882	4431888.820670	1672.603149
451220.284604	4431690.619953	450.388611
452262.494316	4431492.455024	1689.681274
453304.698036	4431294.325863	269.113922
454346.895781	4431096.232449	128.315521
455389.087571	4430898.174761	303.163300
456431.273421	4430700.152779	89.106804
457473.453351	4430502.166482	168.640503
458515.627378	4430304.215848	226.471756
459557.795520	4430106.300859	26.568703
460599.957794	4429908.421491	35.553703
461642.114219	4429710.577726	1252.949219
462684.264813	4429512.769542	44.475342
463726.409592	4429314.996919	42.915337
464768.548575	4429117.259835	44.026367
465810.681781	4428919.558271	385.851685
466852.809226	4428721.892204	42.499954
467894.930928	4428524.261616	34.525700
468937.046906	4428326.666484	36.791214
469979.157177	4428129.106788	38.136482
471021.261759	4427931.582508	51.226437
472063.360670	4427734.093622	52.685356
473105.453928	4427536.640111	53.724339
474147.541550	4427339.221953	35.025536
475189.623554	4427141.839127	24.960361
476231.699959	4426944.491612	35.034706
477273.770782	4426747.179389	540.107361
478315.836041	4426549.902437	120.065979
479357.895754	4426352.660733	35.860332
409290.404795	4438784.510023	0.035703
410332.858988	4438584.889636	0.011901
411375.306466	4438385.305817	0.012553
413460.181348	4437986.247797	0.015064
414502.608786	4437786.773556	0.017575
415545.029581	4437587.335799	0.017575
416587.443749	4437387.934506	0.023551
417629.851309	4437188.569657	0.058216
420757.034514	4436590.693563	0.107985
421799.415817	4436391.474280	8.025079
422841.790600	4436192.291338	28.767891
423884.158882	4435993.144715	1639.597290
424926.520679	4435794.034390	49.631115
425968.876010	4435594.960343	28.564861
427011.224892	4435395.922554	849.121094
428053.567344	4435196.921001	52.041519
429095.903382	4434997.955665	690.579468
430138.233026	4434799.026523	13.514699
431180.556292	4434600.133556	11.421300
432222.873198	4434401.276743	2003.899658
433265.183763	4434202.456063	122.604370
434307.488003	4434003.671496	264.390808
435349.785938	4433804.923020	117.058311
436392.077584	4433606.210616	2373.559570
437434.362959	4433407.534261	64.204430
438476.642082	4433208.893937	72.048607
439518.914969	4433010.289622	2180.515869
440561.181640	4432811.721295	2657.596924
441603.442111	4432613.188936	2052.532959
442645.696401	4432414.692523	1966.337402
443687.944526	4432216.232037	2157.344482
444730.186506	4432017.807457	1731.669556
445772.422358	4431819.418761	76.913795
446814.652099	4431621.065929	53.624580
447856.875748	4431422.748941	1443.157959
448899.093322	4431224.467776	362.175323
449941.304839	4431026.222412	1824.181030
450983.510317	4430828.012830	2699.718750
452025.709774	4430629.839009	282.414490
453067.903228	4430431.700928	294.359314
454110.090695	4430233.598565	546.570740
455152.272195	4430035.531902	318.456482
456194.447746	4429837.500916	2396.390137
457236.617364	4429639.505587	30.627913
458278.781067	4429441.545894	310.974274
459320.938874	4429243.621817	504.214081
460363.090803	4429045.733335	300.322205
461405.236871	4428847.880427	161.048355
462447.377095	4428650.063073	86.207901
463489.511495	4428452.281251	89.262619
464531.640087	4428254.534942	88.202492
465573.762890	4428056.824123	75.997574
466615.879921	4427859.148776	57.514496
467657.991199	4427661.508878	17.988958
468700.096740	4427463.904409	37.669930
469742.196563	4427266.335349	37.396839
470784.290686	4427068.801676	58.101059
471826.379127	4426871.303370	55.193405
472868.461903	4426673.840411	42.713474
473910.539032	4426476.412777	420.849731
474952.610532	4426279.020448	64.975822
475994.676421	4426081.663402	58.130993
477036.736717	4425884.341620	32.733780
478078.791438	4425687.055081	29.529825
479120.840601	4425489.803763	40.292702
404884.192513	4438721.105752	0.016901
405926.663978	4438521.331230	0.003380
406969.128645	4438321.593330	0.040563
408011.586533	4438121.892032	0.179155
409054.037658	4437922.227315	0.050213
410096.482039	4437722.599158	0.023802
411138.919693	4437523.007540	0.035703
412181.350638	4437323.452442	0.015064
413223.774893	4437123.933841	0.015064
414266.192473	4436924.451718	0.030128
417393.405353	4436326.224008	0.247415
418435.796418	4436126.887589	0.052954
421562.930178	4435529.096493	0.160502
422605.295012	4435329.905446	5.516302
423647.653333	4435130.750691	1792.971313
424690.005158	4434931.632207	437.282471
425732.350505	4434732.549973	50.892269
426774.689393	4434533.503968	1575.119629
427817.021838	4434334.494172	667.627869
428859.347859	4434135.520565	26.267336
429901.667474	4433936.583124	65.493736
430943.980699	4433737.681831	404.893982
431986.287554	4433538.816663	34.387703
433028.588055	4433339.987601	1339.545654
434070.882221	4433141.194624	315.328003
435113.170070	4432942.437711	1489.933594
436155.451619	4432743.716841	334.695099
437197.726885	4432545.031993	1942.435791
438239.995888	4432346.383148	2227.285645
439282.258644	4432147.770283	2015.774658
440324.515172	4431949.193380	2329.694336
441366.765489	4431750.652416	2285.052734
442409.009613	4431552.147371	2336.876221
443451.247562	4431353.678225	2336.876221
444493.479353	4431155.244957	2680.023193
445535.705006	4430956.847545	1986.350098
446577.924536	4430758.485970	1814.572388
447620.137963	4430560.160211	2021.529785
448662.345303	4430361.870247	362.175323
449704.546575	4430163.616057	1899.255493
450746.741797	4429965.397620	2308.081787
451788.930986	4429767.214917	493.799683
452831.114161	4429569.067925	1980.218018
453873.291338	4429370.956625	545.593567
454915.462537	4429172.880996	167.409180
455957.627774	4428974.841016	397.793823
456999.787068	4428776.836666	279.341339
458041.940436	4428578.867925	1868.302734
459084.087896	4428380.934771	1030.628784
460126.229466	4428183.037185	112.840630
461168.365164	4427985.175145	2053.146729
462210.495008	4427787.348630	578.484009
463252.619015	4427589.557621	1847.517944
464294.737204	4427391.802096	215.250839
465336.849592	4427194.082034	1358.296387
466378.956196	4426996.397416	1043.128662
467421.057036	4426798.748219	337.617218
468463.152129	4426601.134424	30.892900
469505.241492	4426403.556009	79.971832
470547.325143	4426206.012955	59.761288
471589.403101	4426008.505239	136.876175
472631.475383	4425811.032843	410.674866
473673.542006	4425613.595743	424.806061
474715.602990	4425416.193921	210.907181
475757.658351	4425218.827355	63.072456
476799.708108	4425021.496025	44.101952
477841.752278	4424824.199909	23.966072
478883.790879	4424626.938988	25.659014
392137.793021	4440259.093203	0.004689
393180.337803	4440058.870289	0.006251
405690.332523	4437659.063112	0.023662
406732.787400	4437459.317536	0.077747
407775.235485	4437259.608533	0.111549
408817.676797	4437059.936084	0.011901
409860.111353	4436860.300167	0.012553
411944.960268	4436461.137848	0.015064
412987.374663	4436261.611404	0.075320
414029.782374	4436062.121410	0.015064
415072.183417	4435862.667845	0.015221
416114.577811	4435663.250688	0.051804
417156.965573	4435463.869919	0.390354
418199.346722	4435264.525518	0.054172
422368.805537	4434467.511168	1.154892
423411.153885	4434268.348291	606.687744
424453.495725	4434069.221657	611.731995
425495.831077	4433870.131246	594.134155
426538.159957	4433671.077037	422.148224
427580.482383	4433472.059008	663.930969
428622.798374	4433273.077140	26.007996
429665.107947	4433074.131411	62.966293
430707.411120	4432875.221802	2147.344238
431749.707910	4432676.348290	885.666138
432791.998336	4432477.510857	133.384338
433834.282415	4432278.709480	49.370728
434876.560165	4432079.944139	817.955383
435918.831604	4431881.214814	1590.962280
436961.096750	4431682.521484	1884.592041
438003.355620	4431483.864127	2263.544922
439045.608233	4431285.242725	2906.559570
440087.854605	4431086.657255	2121.626709
441130.094755	4430888.107697	2101.078613
442172.328701	4430689.594030	2251.367432
443214.556461	4430491.116235	2294.164062
444256.778052	4430292.674289	141.591675
445298.993492	4430094.268172	110.537643
446341.202799	4429895.897864	379.672729
447383.405991	4429697.563344	454.907043
448425.603085	4429499.264592	219.691589
449467.794100	4429301.001585	2015.993774
450509.979053	4429102.774305	1940.670776
451552.157962	4428904.582729	262.106079
452594.330845	4428706.426838	221.537735
453636.497720	4428508.306611	1649.727661
454678.658604	4428310.222026	1868.316406
455720.813516	4428112.173064	331.137909
456762.962473	4427914.159703	1923.790527
457805.105493	4427716.181923	2840.690918
458847.242594	4427518.239703	1031.559082
459889.373793	4427320.333023	78.317451
460931.499109	4427122.461861	351.643860
461973.618559	4426924.626197	98.113365
463015.732162	4426726.826011	387.572937
464057.839934	4426529.061281	57.860123
465099.941895	4426331.331987	181.497894
466142.038061	4426133.638107	188.358688
467184.128451	4425935.979623	996.681335
468226.213082	4425738.356512	824.539856
469268.291972	4425540.768753	573.785095
470310.365140	4425343.216327	85.878189
471352.432602	4425145.699213	23.914951
472394.494377	4424948.217389	410.529419
473436.550483	4424750.770835	413.480469
474478.600938	4424553.359530	87.247368
475520.645758	4424355.983454	74.028244
476562.684963	4424158.642586	73.431793
477604.718570	4423961.336904	1472.586548
478646.746597	4423764.066389	123.595253
391901.594290	4439396.913636	0.006251
392944.129418	4439196.683419	0.006251
393986.657511	4438996.490016	0.012503
395029.178589	4438796.333406	0.012503
397114.199767	4438396.130486	0.003380
398156.699903	4438196.084134	0.013521
405454.007391	4436796.786422	0.030423
406496.452465	4436597.033180	0.050704
407538.890736	4436397.316484	0.023802
411708.576146	4435598.814745	0.015064
412750.980670	4435399.280468	0.070299
413793.378497	4435199.782614	0.035149
414835.769646	4435000.321160	0.018407
415878.154134	4434800.896087	0.048964
416920.531979	4434601.507374	0.045051
417962.903199	4434402.155000	0.051098
419005.267812	4434202.838945	0.055261
422132.322185	4433605.108484	0.159930
423174.660547	4433405.937497	12.962047
424216.992391	4433206.802724	31.075626
425259.317734	4433007.704146	119.981827
426301.636594	4432808.641742	3.590453
427343.948989	4432609.615491	503.200958
428386.254938	4432410.625373	1856.196899
429428.554456	4432211.671367	1805.223633
430470.847564	4432012.753451	1939.741577
431513.134277	4431813.871606	1945.786133
432555.414615	4431615.025811	119.749405
433597.688595	4431416.216045	49.784084
434639.956234	4431217.442288	1943.887451
435682.217551	4431018.704518	151.229828
436724.472563	4430820.002715	1991.140991
437766.721288	4430621.336859	2309.266113
438808.963744	4430422.706928	2906.559570
439851.199949	4430224.112903	146.820404
440893.429920	4430025.554761	2146.825928
441935.653676	4429827.032483	56.193050
442977.871233	4429628.546048	101.168907
444020.082611	4429430.095436	114.830399
445062.287827	4429231.680624	1799.625122
446104.486898	4429033.301594	604.059631
447146.679843	4428834.958324	2134.450439
448188.866679	4428636.650793	215.999298
449231.047423	4428438.378980	2869.283447
450273.222095	4428240.142866	2027.439575
451315.390712	4428041.942429	191.999390
452357.553291	4427843.777649	194.214767
453399.709851	4427645.648505	755.924927
454441.860408	4427447.554976	1174.296509
455484.004982	4427249.497041	1349.682617
456526.143590	4427051.474680	1738.843750
457568.276249	4426853.487872	686.795654
458610.402978	4426655.536597	225.275772
459652.523794	4426457.620833	41.069118
460694.638715	4426259.740560	117.344376
461736.747760	4426061.895757	81.867401
462778.850945	4425864.086404	51.076771
463820.948289	4425666.312479	57.545658
464863.039810	4425468.573963	1528.905396
465905.125525	4425270.870833	17.381624
466947.205452	4425073.203071	61.364109
467989.279610	4424875.570654	37.218788
469031.348015	4424677.973563	31.195496
470073.410686	4424480.411776	77.192085
471115.467641	4424282.885272	124.746452
472157.518897	4424085.394032	410.739899
473199.564473	4423887.938034	635.504089
474241.604385	4423690.517257	85.054771
475283.638653	4423493.131681	17.955242
476325.667294	4423295.781286	1652.788086
477367.690325	4423098.466049	392.973877
478409.707765	4422901.185951	99.132675
391665.402055	4438534.725345	0.006251
392707.927516	4438334.487835	0.006251
393750.445931	4438134.287110	0.106274
394792.957318	4437934.123152	0.100023
396877.959083	4437533.905449	0.003380
397920.449494	4437333.851664	0.013521
398962.932950	4437133.834563	0.006761
402090.341755	4436534.003150	0.135969
403132.797563	4436334.132575	0.070329
404175.246503	4436134.298579	0.006251
405217.688593	4435934.501143	0.050011
406260.123851	4435734.740246	0.003380
407302.552294	4435535.015866	0.025107
409387.388810	4435135.676579	0.003380
410429.796918	4434936.061630	0.015064
411472.198282	4434736.483116	0.015064
412514.592921	4434536.941017	0.024787
413556.980853	4434337.435312	0.049041
414599.362095	4434137.965980	0.048837
415641.736664	4433938.533002	0.038314
416684.104580	4433739.136355	0.044791
418768.820519	4433340.451975	0.053792
419811.168579	4433141.164200	0.240832
422938.173330	4432543.518291	49.982246
423980.495164	4432344.375390	14.127284
425022.810486	4432145.268656	2.891718
426065.119314	4431946.198068	0.859890
427107.421665	4431747.163605	4.264415
428149.717559	4431548.165247	1299.826904
429192.007011	4431349.202973	14.376486
430234.290040	4431150.276763	86.576149
431276.566665	4430951.386595	46.633289
432318.836902	4430752.532449	2626.280029
433361.100769	4430553.714304	1238.259033
434403.358285	4430354.932140	690.174133
435445.609467	4430156.185936	194.218796
436487.854333	4429957.475671	2867.519043
437530.092901	4429758.801325	2324.363770
438572.325188	4429560.162877	712.896240
439614.551213	4429361.560306	80.251968
440656.770993	4429162.993591	2890.299805
441698.984545	4428964.462712	2783.252686
442741.191889	4428765.967649	495.136902
443783.393041	4428567.508379	2330.946289
444825.588020	4428369.084884	2331.315430
445867.776843	4428170.697141	2218.700439
446909.959528	4427972.345131	1955.809204
447952.136093	4427774.028833	795.320557
448994.306555	4427575.748225	1752.732788
450036.470933	4427377.503288	2194.331299
451078.629245	4427179.294000	2302.515625
452120.781508	4426981.120341	1593.225708
453162.927740	4426782.982290	3444.356201
454205.067958	4426584.879827	1175.842163
455247.202182	4426386.812930	2166.966553
456289.330428	4426188.781580	1900.433105
457331.452714	4425990.785754	281.951599
458373.569058	4425792.825433	59.088726
459415.679479	4425594.900596	15.446668
460457.783993	4425397.011223	551.257935
461499.882619	4425199.157291	1932.217896
462541.975375	4425001.338782	426.380005
463584.062278	4424803.555673	150.642899
464626.143347	4424605.807945	1589.723877
465668.218598	4424408.095576	9.910254
466710.288050	4424210.418547	50.843262
467752.351722	4424012.776835	1131.363525
468794.409629	4423815.170421	26.587404
469836.461792	4423617.599283	969.570801
470878.508226	4423420.063401	161.009186
471920.548951	4423222.562755	108.587990
472962.583984	4423025.097323	182.732529
474004.613343	4422827.667085	7.979732
475046.637045	4422630.272020	75.955360
476088.655109	4422432.912107	164.609329
477130.667553	4422235.587326	284.227783
478172.674394	4422038.297656	53.559723
479214.675650	4421841.043076	248.999908
480256.671339	4421643.823565	198.461578
392471.732106	4437472.283520	0.137531
394556.742516	4437071.904187	0.047324
395599.237180	4436871.769607	0.033803
396641.724840	4436671.671724	0.016901
397684.205515	4436471.610516	0.003380
401854.058715	4435671.732034	0.070329
402896.504728	4435471.853897	0.143783
403938.943863	4435272.012312	0.195832
404981.376136	4435072.207259	0.331408
406023.801566	4434872.438716	0.015064
407066.220170	4434672.706664	0.014876
408108.631966	4434473.011081	0.012553
410193.435206	4434073.729242	0.017575
411235.826685	4433874.142944	0.025389
412278.211428	4433674.593033	0.097329
413320.589451	4433475.079488	0.168079
414362.960773	4433275.602289	0.055539
415405.325412	4433076.161414	0.043192
417490.034711	4432677.388558	0.043660
418532.379406	4432478.056534	0.054185
419574.717489	4432278.760753	0.057025
420617.048978	4432079.501193	0.156051
421659.373889	4431880.277834	1.758266
422701.692242	4431681.090656	296.466858
423744.004054	4431481.939637	11.567116
424786.309343	4431282.824757	0.621419
426870.900421	4430884.703331	0.241651
427913.186247	4430685.696744	8.461265
428955.465620	4430486.726213	10.704408
431040.005082	4430088.893237	0.282534
432082.265206	4429890.030751	288.064117
433124.518949	4429691.204238	29.130178
434166.766329	4429492.413678	1.072820
435209.007364	4429293.659051	2610.928711
