地址	城市	lat_transformed	lon_transformed	Price
上海市浦东区海上国际花园(一期)	上海市	360972.01145437505	3450813.121596959	89613.0
上海市浦东区虹南小区(浦东)	上海市	361906.6052123507	3451170.356971187	53598.0
上海市浦东区莲溪六村	上海市	362313.6424251208	3451443.5463230517	52403.0
上海市浦东区鹏海小区	上海市	362694.3139512135	3450153.2858959185	52004.0
上海市浦东区绿川家园	上海市	361686.426204866	3449854.7391824597	65009.0
上海市浦东区世外桃源	上海市	361785.65172918816	3466028.9393755198	111666.0
上海市浦东区莲溪大楼	上海市	362438.5219632512	3451101.5398487	51913.0
上海市浦东区南新一村(下南路161弄)	上海市	360787.1981016228	3449192.1357009755	44260.0
上海市浦东区莲中路191弄	上海市	362234.5312580691	3450963.860446816	44176.0
上海市浦东区莲安东路80弄	上海市	362114.0349488595	3450681.4218004327	51092.0
上海市浦东区连波路228弄	上海市	361713.6715526527	3451972.147656465	55120.0
上海市浦东区杨高南路2877弄	上海市	358554.0939367792	3450277.772217345	54827.0
上海市浦东区高科西路2763弄	上海市	361757.48956492485	3451859.867148783	55944.0
上海市浦东区莲溪八村	上海市	362174.8809469516	3451334.94293433	49628.0
上海市浦东区莲泰苑	上海市	362774.3129337145	3450763.139282552	75549.0
上海市浦东区博安苑	上海市	361284.907042999	3450981.6375095816	71183.0
上海市浦东区鹏丰苑	上海市	361840.85877758986	3449687.958016934	61145.0
上海市浦东区由由四村	上海市	359686.3354570633	3452221.0493606934	54527.0
上海市浦东区南新一村(下南路161弄)	上海市	360787.1981016228	3449192.1357009755	44260.0
上海市浦东区莲溪大楼	上海市	362438.5219632512	3451101.5398487	51913.0
上海市浦东区紫竹轩	上海市	361498.36014362983	3451199.6189276837	60503.0
上海市浦东区芳华路268弄	上海市	362016.7179019941	3452334.161652051	57903.0
上海市浦东区芳华路229弄	上海市	361934.5579174069	3452384.482659188	57614.0
上海市浦东区南新三村	上海市	360773.3917146312	3449618.65291754	44723.0
上海市浦东区联勤小区	上海市	361090.0618309189	3449348.3635850432	44088.0
上海市浦东区申波苑	上海市	362659.2370958276	3452479.820870065	65614.0
上海市浦东区文化馨苑	上海市	360914.69843095005	3451070.4654688984	70656.0
上海市浦东区大华锦绣华城(四街区)	上海市	359578.69472033967	3450663.347660215	79414.0
上海市浦东区锦华花园	上海市	360350.8790515545	3451348.4309676965	75916.0
上海市浦东区北蔡苑	上海市	361579.4935895265	3450651.918024004	61703.0
上海市浦东区南杨花园	上海市	361860.022569019	3452023.294303568	57054.0
上海市浦东区惠德新邨	上海市	362603.2857303252	3452568.5407475745	50199.0
上海市浦东区芳草苑(浦东)	上海市	361766.2779233393	3452174.682481422	58352.0
上海市浦东区大华锦绣华城(十九街区)(公寓)	上海市	360631.1327109337	3450439.217717908	79037.0
上海市浦东区南新苑	上海市	360588.4164103894	3449814.953858314	54842.0
上海市浦东区莲中路191弄	上海市	362234.5312580691	3450963.860446816	44176.0
上海市浦东区莲安东路80弄	上海市	362114.0349488595	3450681.4218004327	51092.0
上海市浦东区芳芯苑	上海市	362213.2088537103	3452108.1650592363	54438.0
