地址	城市	lat_transformed	lon_transformed	Price
北京市丰台区海户西里32号院	北京市	447155.4607998048	4411510.094457128	57531.0
北京市丰台区海户西里31号院	北京市	447155.4607998048	4411510.094457128	45595.0
北京市丰台区海户西里34号院	北京市	447155.4607998048	4411510.094457128	49895.0
北京市丰台区花椒树社区	北京市	446924.16294693144	4412475.935196295	56456.0
北京市丰台区洋桥71号院	北京市	446695.7984321943	4412698.948267477	50629.0
北京市丰台区洋桥东里	北京市	446805.74382551474	4412107.499751423	49923.0
北京市丰台区洋桥西里	北京市	446449.3160748499	4411987.175826807	51803.0
北京市丰台区洋桥北里	北京市	446562.21587440994	4412485.150327153	53482.0
北京市丰台区洋桥73号院	北京市	446951.32401033776	4411423.330743294	56470.0
北京市丰台区洋桥72号院	北京市	446951.32401033776	4411423.330743294	45668.0
北京市丰台区海户西里	北京市	447155.4607998048	4411510.094457128	50270.0
北京市丰台区马家堡路33号院	北京市	446759.8281149393	4412478.01228579	48240.0
北京市丰台区政洋家园	北京市	446847.5300924851	4411844.459752471	51358.0
北京市丰台区东丽温泉	北京市	446779.01128878474	4411724.024987835	55020.0
北京市丰台区马家堡路68号院	北京市	446836.77510356874	4412420.130677014	52952.0
北京市丰台区马家堡甲55号院	北京市	446736.6547863766	4411779.190849592	49679.0
北京市丰台区马家堡路8号院	北京市	446960.31618798844	4412725.709585588	42698.0
北京市丰台区洋桥	北京市	446762.5966890966	4412022.271343773	51394.0
北京市丰台区马家堡路68号院	北京市	446836.77510356874	4412420.130677014	52952.0
北京市丰台区马家堡甲55号院	北京市	446736.6547863766	4411779.190849592	49679.0
北京市东城区金鱼池东区	北京市	449116.528367421	4415564.768612531	78124.0
北京市东城区金鱼池中区	北京市	448921.1844364483	4415519.151844263	83595.0
北京市东城区西草市东街甲34号院	北京市	448220.44534071384	4415572.840480231	90180.0
北京市东城区永定门东街中里	北京市	448769.8618931528	4413730.875364645	71318.0
北京市东城区东晓市街	北京市	449583.2135685562	4415620.580779482	126643.0
北京市东城区天坛东里中区	北京市	449839.4256391679	4414015.019359823	84636.0
北京市东城区天坛东里南区	北京市	449875.45859862363	4413775.086680968	88553.0
北京市东城区天坛东里北区	北京市	449913.0936454539	4414432.700369945	85043.0
北京市东城区天坛北里	北京市	449288.51703041705	4415463.49713333	89358.0
北京市东城区天坛西里东区	北京市	448382.169074685	4413959.403195997	81110.0
北京市东城区刷子市胡同	北京市	450211.37821344304	4415698.902195383	133238.0
北京市东城区复康南里	北京市	448589.2243349348	4414227.059070214	94224.0
北京市东城区水道子胡同	北京市	450211.37821344304	4415698.902195383	83008.0
北京市东城区前门前	北京市	449592.0368050444	4419816.910218882	102687.0
北京市东城区西园子一巷	北京市	449596.56048193586	4415554.2437219005	151145.0
北京市东城区天坛西里北区	北京市	448258.6178880027	4414399.980427786	81157.0
北京市东城区西草市街	北京市	448220.44534071384	4415572.840480231	165323.0
北京市东城区西园子三巷	北京市	449596.56048193586	4415554.2437219005	160494.0
北京市东城区永定门东街东里	北京市	449142.99380943784	4413742.846989483	81588.0
北京市东城区金鱼池西区	北京市	448742.4947095793	4415518.0756641915	86532.0
北京市东城区永定门东街西里	北京市	448440.6341734585	4413722.272891711	78118.0
北京市东城区西园子街	北京市	449465.22283435875	4415491.413155293	123288.0
北京市东城区天坛南里西区	北京市	448392.7564262494	4413815.380298283	89481.0
北京市东城区天坛路	北京市	449060.2827771686	4415363.450610954	79313.0
北京市东城区天坛南里东区	北京市	449215.77718199784	4413814.877459453	72334.0
北京市东城区天坛路	北京市	449060.2827771686	4415363.450610954	79313.0
北京市东城区天坛南里东区	北京市	449215.77718199784	4413814.877459453	72334.0
北京市东城区天坛南里西区	北京市	448392.7564262494	4413815.380298283	89481.0
北京市东城区西园子街	北京市	449465.22283435875	4415491.413155293	123288.0
北京市东城区磁器口大街	北京市	449726.2450303738	4415796.2316562375	118644.0
北京市东城区东晓市胡同	北京市	449592.0368050444	4419816.910218882	147287.0
北京市海淀区鲁艺上河村	北京市	438863.28899024316	4423026.032998473	168845.0
北京市海淀区晴波园	北京市	438689.6631246525	4423641.207705804	148342.0
北京市海淀区时雨园	北京市	438074.53946760396	4423564.477749319	120147.0
北京市海淀区观山园	北京市	438008.67036647664	4424051.823603683	140886.0
北京市海淀区晴雪园	北京市	438326.50370602275	4424050.207300661	145434.0
北京市海淀区世纪金源国际公寓	北京市	437999.62364118005	4422650.706334825	72958.0
北京市海淀区垂虹园	北京市	438380.49784781307	4423409.907348104	110607.0
北京市海淀区春荫园	北京市	435721.1612254936	4415680.986986525	122061.0
北京市海淀区烟树园	北京市	437961.5977211274	4423725.613857986	96784.0
北京市海淀区怡丽南园	北京市	438341.72176005854	4424225.210698866	100596.0
北京市海淀区远大园二区	北京市	438097.07156460156	4422896.070499531	84063.0
北京市海淀区远大园一区	北京市	437979.5225414675	4422909.8498868365	113483.0
北京市海淀区远大园三区	北京市	438588.64019429276	4422961.571493633	110612.0
北京市海淀区远大园四区	北京市	438534.2763678514	4422701.26304619	104339.0
北京市海淀区翠叠园	北京市	438457.5942651927	4423824.615307926	126603.0
北京市海淀区远大园六区	北京市	438532.8688918264	4422428.3390693655	106635.0
北京市海淀区远大园五区	北京市	438253.4134473537	4422581.447669101	109725.0
北京市海淀区晨月园	北京市	445341.76963972015	4429225.76619664	97181.0
北京市海淀区金夕园	北京市	437855.78650063847	4423522.614268496	85375.0
北京市海淀区迈豪时代	北京市	444433.10771913273	4422069.913494033	73368.0
北京市海淀区明光北里	北京市	444031.8645442301	4424161.963672129	86638.0
北京市海淀区五月华庭	北京市	445523.85353938345	4422482.395983998	90143.0
北京市海淀区文慧园北路六号院	北京市	445565.8426715386	4422485.798811818	79510.0
北京市海淀区文慧园北路4号院	北京市	444996.6559025923	4422882.268364328	88468.0
北京市海淀区文慧园路甲3号	北京市	445605.537992989	4422587.341059742	101145.0
北京市海淀区文慧园北路甲26号	北京市	445060.79677649424	4422548.703507386	88780.0
北京市海淀区文慧园路2号院	北京市	445622.17770976236	4422455.002600103	86875.0
北京市海淀区文慧园北路26号院	北京市	444987.2778534602	4422559.141350868	80793.0
北京市海淀区文慧园北路乙26号	北京市	445063.7371886135	4422602.397859818	86468.0
北京市海淀区文慧园路21号	北京市	445030.63085427193	4422539.766042089	75479.0
北京市海淀区文慧园10号公寓	北京市	445028.8573089553	4422194.592647211	88551.0
北京市海淀区文慧园路甲1号	北京市	445218.73998879816	4422272.787684407	89426.0
北京市海淀区文慧园	北京市	445028.8573089553	4422194.592647211	87019.0
北京市海淀区文慧园10号院	北京市	445028.8573089553	4422194.592647211	79661.0
北京市海淀区依都阁	北京市	444323.42527473427	4423035.150055194	88584.0
北京市海淀区学院南路丙10号院	北京市	445216.96423284686	4422924.445069649	87906.0
北京市海淀区学院南路8号	北京市	445316.9168469507	4423117.897468094	105644.0
北京市海淀区学院南路乙12号	北京市	445074.24002873356	4423108.099195209	84187.0
北京市海淀区学院派	北京市	444391.76494035916	4428884.232741048	89768.0
北京市海淀区学院南路15号院	北京市	444191.3853532942	4423213.549567301	88851.0
北京市海淀区学院南路乙10号院	北京市	445309.06678680074	4423081.1174547225	96958.0
北京市海淀区新外大街甲25号院	北京市	445756.2681054923	4422758.618252514	86264.0
北京市海淀区新外大街31号院	北京市	445721.08013263386	4422436.378401939	99529.0
北京市海淀区学院南路6号	北京市	444325.0619528367	4427786.574772337	94236.0
北京市海淀区西晴公寓	北京市	444586.73923246056	4422126.746301262	95357.0
北京市海淀区新外大街21号院	北京市	445511.2960054379	4422782.077794932	90073.0
北京市海淀区新外大街15号院	北京市	445651.5970899547	4423739.1568837855	95876.0
北京市海淀区新外大街3号院	北京市	445547.2007106048	4424088.37333027	81616.0
北京市海淀区新外大街5号	北京市	445660.38848707895	4423921.997314514	84987.0
北京市海淀区学院南路丙10号院	北京市	445216.96423284686	4422924.445069649	87906.0
北京市海淀区学院南路8号	北京市	445316.9168469507	4423117.897468094	105644.0
北京市海淀区学院南路乙12号	北京市	445074.24002873356	4423108.099195209	84187.0
北京市海淀区学院派	北京市	444391.76494035916	4428884.232741048	89768.0
北京市海淀区新外大街21号院	北京市	445511.2960054379	4422782.077794932	90073.0
北京市海淀区学院南路15号院	北京市	444191.3853532942	4423213.549567301	88851.0
北京市海淀区学院南路乙10号院	北京市	445309.06678680074	4423081.1174547225	96958.0
北京市海淀区西晴公寓	北京市	444586.73923246056	4422126.746301262	95357.0
北京市海淀区金晖嘉园	北京市	444680.16939584696	4421861.267141933	117716.0
北京市海淀区交科院	北京市	444502.481549551	4423975.802148911	86231.0
北京市海淀区电车厂宿舍	北京市	445622.17770976236	4422455.002600103	86015.0
北京市海淀区德胜门西大街甲5号	北京市	445216.83326008555	4421919.5138868075	85926.0
北京市海淀区索家坟20号院	北京市	444922.17259843246	4422457.62259769	88021.0
北京市海淀区索家坟	北京市	444990.2329119557	4422435.245929146	79622.0
北京市海淀区时代之光名苑	北京市	444379.61989163473	4422208.160004341	89714.0
北京市海淀区师大北路21号院	北京市	444756.1096074563	4423942.250281299	100675.0
北京市海淀区依都阁	北京市	444323.42527473427	4423035.150055194	88584.0
北京市海淀区冶金大院	北京市	444124.76858306257	4423690.903965688	89458.0
北京市海淀区迈豪时代	北京市	444433.10771913273	4422069.913494033	73368.0
北京市海淀区明光北里	北京市	444031.8645442301	4424161.963672129	86638.0
北京市海淀区北三环中路34号院	北京市	445351.5116321843	4424066.02585058	63893.0
北京市海淀区城建小区	北京市	445095.1362593207	4421932.712234385	91518.0
北京市海淀区北三环中路46号院	北京市	444706.31734266155	4424131.956254005	98242.0
北京市海淀区华北南楼	北京市	444874.962771709	4422987.828385171	72461.0
北京市海淀区文慧园一号公寓	北京市	445275.5557060131	4422383.270308844	96911.0
北京市海淀区志强北园	北京市	445308.8669246709	4422655.238351264	78933.0
北京市海淀区政法大学文化楼	北京市	444083.5383538179	4423859.120131791	89431.0
北京市海淀区北京邮电大学	北京市	444654.11205148825	4423532.408626935	89798.0
北京市海淀区文慧园路56号	北京市	444629.1395511803	4422462.994679903	84230.0
北京市海淀区明光村小区	北京市	444263.69749688957	4422921.503294245	83166.0
北京市海淀区学院南路32号院	北京市	444665.75535984593	4423003.747534794	75907.0
北京市海淀区政法大学文化楼	北京市	444083.5383538179	4423859.120131791	89431.0
北京市海淀区文慧园北路甲6号院	北京市	445072.81251652556	4422823.413805016	84943.0
北京市海淀区远洋风景	北京市	444830.08344787854	4421861.212983989	116632.0
北京市海淀区北三环中路40号院	北京市	445049.4543558121	4424022.912138483	102756.0
北京市海淀区红联南村45号院	北京市	444927.17535395984	4422226.266848348	83369.0
北京市海淀区红联北村	北京市	444765.026270207	4422757.087011138	80942.0
北京市海淀区西直门北大街43号院	北京市	444381.6571177831	4422029.2189569315	85477.0
北京市海淀区今典花园	北京市	444822.0537145946	4422563.765538211	92724.0
北京市海淀区文慧北园	北京市	445226.3181696613	4422511.577115928	93319.0
北京市海淀区西直门北大街甲41号	北京市	444373.2803923849	4422298.679445639	80735.0
北京市海淀区学院南路34号院	北京市	444529.9285191189	4423097.250626346	79727.0
北京市海淀区北三环中路44号院	北京市	444814.9856228805	4424152.26093662	73388.0
北京市朝阳区盛和家园	北京市	450064.92920403765	4426986.205014965	64026.0
北京市朝阳区融华世家	北京市	450056.7595521856	4427745.313117477	99869.0
北京市朝阳区世纪村东区	北京市	450726.610765511	4427278.882525835	73558.0
北京市朝阳区世纪村西区	北京市	450793.94013561157	4427163.566297671	65766.0
北京市朝阳区世纪宝鼎	北京市	451395.1257541983	4426962.652496001	58388.0
北京市朝阳区三空间	北京市	450040.739197764	4426800.871954197	83193.0
北京市朝阳区风格派	北京市	450053.15509501763	4427333.114455168	72138.0
北京市朝阳区富成花园	北京市	451674.5227353551	4426877.982982841	151320.0
北京市朝阳区北苑路168号	北京市	449761.73544636025	4427332.526465836	49996.0
北京市朝阳区主场	北京市	450057.6141285976	4427917.121551978	86482.0
北京市朝阳区紫庐家园	北京市	450870.0970135748	4429510.743114598	113475.0
北京市朝阳区远洋万和城C区	北京市	451077.40003652853	4426901.719317939	109426.0
北京市朝阳区鸿华家园	北京市	450529.2537647847	4429530.864257068	80589.0
北京市朝阳区华仑大厦	北京市	451184.3153520636	4426644.50542775	55360.0
北京市朝阳区安慧东里	北京市	449988.56976176146	4426835.566675085	66654.0
北京市朝阳区天坛家具城	北京市	450072.72703909257	4431455.52412394	72816.0
北京市朝阳区市政物业小区	北京市	449979.59154266765	4426887.782626357	77793.0
北京市朝阳区太和小区	北京市	450222.2933985769	4427450.847281518	68116.0
北京市朝阳区阳明广场	北京市	450355.56310662854	4427225.830541199	57958.0
北京市朝阳区育慧西里	北京市	450813.5113698329	4426704.9710402	65248.0
北京市朝阳区育慧里一区	北京市	450813.5113698329	4426704.9710402	68365.0
北京市朝阳区亚运新新家园润雪园四期	北京市	450922.6058776629	4429123.579442411	101869.0
北京市朝阳区亚运新新家园朗月园一期	北京市	451439.86902946816	4428950.277853099	80466.0
北京市朝阳区亚运新新家园清花园二期	北京市	451206.5502525927	4429027.3526394125	96077.0
北京市朝阳区亚运新新家园林澜园	北京市	451008.299592177	4429248.812085593	91680.0
北京市朝阳区亚运豪庭	北京市	450196.31554935616	4427173.399911758	63544.0
北京市朝阳区亚运新新家园竹溪园	北京市	448929.7950526592	4426860.193635889	90338.0
北京市朝阳区远洋万和城A区	北京市	451226.860128382	4426947.868802201	108864.0
北京市朝阳区干杨树	北京市	449866.54080528644	4426706.388898239	90036.0
北京市朝阳区亚运新新家园朗月园一期	北京市	451439.86902946816	4428950.277853099	80466.0
北京市朝阳区亚运新新家园清花园二期	北京市	451206.5502525927	4429027.3526394125	96077.0
北京市朝阳区亚运新新家园林澜园	北京市	451008.299592177	4429248.812085593	91680.0
北京市朝阳区亚运豪庭	北京市	450196.31554935616	4427173.399911758	63544.0
北京市朝阳区亚运新新家园竹溪园	北京市	448929.7950526592	4426860.193635889	90338.0
北京市朝阳区远洋万和城A区	北京市	451226.860128382	4426947.868802201	108864.0
北京市朝阳区主场	北京市	450057.6141285976	4427917.121551978	86482.0
北京市朝阳区北苑路168号	北京市	449761.73544636025	4427332.526465836	49996.0
北京市朝阳区紫庐家园	北京市	450870.0970135748	4429510.743114598	113475.0
北京市朝阳区小营路5号	北京市	450286.3576937845	4427258.049328683	72249.0
北京市朝阳区亚运花园	北京市	450396.83317432663	4427129.497883272	58519.0
北京市朝阳区凯旋城	北京市	449923.88369335275	4427483.667602363	79119.0
北京市朝阳区保利香槟花园	北京市	450358.96257570677	4427289.29909252	96306.0
北京市朝阳区远洋万和城B区	北京市	451000.06892380014	4426926.278425932	111420.0
北京市朝阳区亚运新新家园静风园一期	北京市	451366.7654429536	4429061.701997613	76787.0
北京市朝阳区嘉铭桐城C区	北京市	450536.5713677838	4428191.06519473	80402.0
北京市朝阳区嘉铭桐城D区	北京市	450524.62097202544	4428087.128597522	103198.0
北京市朝阳区嘉铭桐城A区	北京市	450550.5993346953	4428018.848161099	90062.0
北京市朝阳区紫薇天悦	北京市	450588.65749592945	4427660.37833426	85843.0
北京市朝阳区阳明国际公寓	北京市	450435.39531364193	4427223.750683882	48329.0
北京市朝阳区欧陆经典	北京市	449922.20281640993	4427263.915552732	78381.0
北京市朝阳区光大名筑	北京市	449917.8012861971	4426980.358842596	86537.0
北京市朝阳区育慧里二区	北京市	450622.2185628414	4427025.679684386	71322.0
北京市朝阳区嘉铭园	北京市	450251.5996403943	4427953.366216744	84382.0
北京市朝阳区小营西路1号	北京市	450159.40916784795	4427096.903431285	67588.0
北京市朝阳区中国昊华	北京市	451881.2263533517	4419038.217057639	59340.0
北京市大兴区滨河西里南区	北京市	442923.5225401472	4399838.125308412	33686.0
北京市大兴区枣园尚城北区	北京市	441858.7415268065	4400790.2163081905	39580.0
北京市大兴区红木林北区	北京市	441651.32848094264	4400737.703356238	65218.0
北京市大兴区中建国际港	北京市	442129.8100084412	4400771.510783127	50983.0
北京市大兴区盛嘉华苑	北京市	444085.79986064497	4398473.250900881	32719.0
北京市大兴区康庄东巷8号院	北京市	440762.20056599716	4400314.635400751	34836.0
北京市大兴区康庄中巷4号院	北京市	440534.81085530896	4400607.158089177	35094.0
北京市大兴区康庄路50号院	北京市	440642.13628379663	4400668.002018074	34806.0
北京市大兴区先锋公寓	北京市	443450.12238651264	4398904.724663071	26341.0
北京市大兴区兴华园	北京市	442566.8194592026	4399796.487205729	39931.0
北京市大兴区康庄路52号院	北京市	440483.2568140111	4400472.722607224	32145.0
北京市大兴区康泰园	北京市	440369.45108022285	4400927.574638107	36146.0
北京市大兴区清源西里	北京市	442463.3133348949	4399544.588980557	38549.0
北京市大兴区盛芳茗苑	北京市	442556.9733396967	4400199.452138472	44457.0
北京市大兴区首邑上城	北京市	442448.54986800055	4400841.682413964	44228.0
北京市大兴区马赛公馆	北京市	440642.52809930843	4399700.554831133	49736.0
北京市大兴区丽园C区	北京市	441241.34371018194	4399986.049438094	41813.0
北京市大兴区丽园A区	北京市	441234.66958513274	4400539.368207583	47560.0
北京市大兴区丽园东里	北京市	442041.2927905851	4399950.346258132	38757.0
北京市大兴区丽园B区	北京市	441234.92569107236	4400256.5805370025	44403.0
北京市大兴区滨河坊	北京市	443024.20615783177	4399881.749019659	31744.0
北京市大兴区中建港怡嘉园	北京市	442204.40422879485	4400331.26913565	45818.0
北京市大兴区双河北里尚城	北京市	443635.8544246587	4398669.758802723	34686.0
北京市大兴区康宜家园南区	北京市	440932.74998465274	4399651.006633954	28636.0
北京市大兴区东亚康和名居	北京市	440758.83706991386	4399536.6781733185	39961.0
北京市大兴区红木林南区	北京市	441669.15181822993	4400549.9613658115	60867.0
北京市大兴区双河南里尚城南区	北京市	443719.0712964386	4398304.942379017	36706.0
北京市大兴区双河南里尚城北区	北京市	443736.39923279296	4398466.14178325	34283.0
北京市大兴区滨河东里南区	北京市	443159.41548891854	4399841.69056461	30934.0
北京市朝阳区蓝筹名座	北京市	451537.4588130702	4419688.033889763	93252.0
北京市朝阳区潘家坡胡同2号院	北京市	451522.0066171753	4419914.737971593	104086.0
北京市朝阳区潘家坡胡同4号院	北京市	451396.70970240224	4419911.285338973	97821.0
北京市朝阳区美惠大厦	北京市	451401.35618992534	4420024.140292403	60672.0
北京市朝阳区麒麟公馆	北京市	454814.86500919284	4427446.210333519	119066.0
北京市朝阳区雅宝里社区	北京市	451509.12126224063	4418594.478656079	73042.0
北京市朝阳区雅宝路	北京市	451486.70879458345	4418393.4643719	77076.0
北京市朝阳区东营房八条	北京市	451590.5983356864	4420092.582489926	142983.0
北京市朝阳区东营房九条	北京市	451590.5983356864	4420092.582489926	101213.0
北京市朝阳区芳草地北巷	北京市	452315.7305877582	4418700.801447313	92948.0
北京市朝阳区天辰大厦	北京市	451269.8254082378	4419776.553036694	82008.0
北京市朝阳区天福园	北京市	452030.5081938611	4419116.204921456	100316.0
北京市朝阳区唐缘私家别墅	北京市	451849.40097773174	4419499.611650034	105482.0
北京市朝阳区朝外MEN	北京市	451881.2263533517	4419038.217057639	61094.0
北京市朝阳区京华豪园	北京市	451335.0450557294	4418654.614567221	61103.0
北京市朝阳区芳草苑公寓	北京市	452187.30467724655	4418786.07809641	78716.0
北京市朝阳区日坛晶华	北京市	451983.9947099672	4418978.5407937495	89785.0
北京市朝阳区市场街	北京市	451667.1482516419	4418786.818868652	68024.0
北京市朝阳区朝阳门北大街	北京市	451205.36524900823	4419764.855609362	84246.0
北京市朝阳区朝阳门南大街	北京市	451281.7642964548	4418611.343843054	80129.0
北京市朝阳区新中西街	北京市	451493.5602396431	4420226.516503741	94496.0
北京市朝阳区怡景园	北京市	451767.01111183956	4418991.511555568	73036.0
北京市朝阳区芳草地西街	北京市	452113.8327281263	4418958.723773386	94415.0
北京市朝阳区吉祥里东区	北京市	451753.8640318785	4419562.598405952	72166.0
北京市朝阳区吉祥里西区	北京市	451554.7523299292	4419550.335597797	84132.0
北京市朝阳区三丰里小区	北京市	451519.211234596	4418810.861878868	73953.0
北京市朝阳区王家园胡同	北京市	451454.5666189031	4420098.270877116	87225.0
北京市朝阳区吉庆里西区	北京市	451553.1781709245	4419819.044894744	106872.0
北京市朝阳区东大桥路	北京市	452490.6556548724	4418468.644489487	76499.0
北京市朝阳区王家园胡同35号院	北京市	451384.9848966253	4420130.539465784	88471.0
北京市朝阳区迪阳公寓	北京市	443980.1359379572	4424468.13809062	84485.0
北京市朝阳区日坛北路2号院	北京市	452422.6069848562	4418565.226840188	112564.0
北京市朝阳区化家楼	北京市	452386.11381825944	4419083.1167122945	87263.0
北京市海淀区锦顺佳园	北京市	441467.8751603505	4432079.685295566	92289.0
北京市海淀区和韵佳园	北京市	441635.25554682227	4432037.692270379	66458.0
北京市海淀区上地西里	北京市	440666.8375615746	4431347.82761206	102074.0
北京市海淀区上地科贸大厦	北京市	440906.2089563551	4431151.9298953805	50049.0
北京市海淀区上地南路8号院	北京市	441217.5334037024	4431068.2901806375	104858.0
北京市海淀区上地南路6号院	北京市	441340.2995752599	4431078.584802932	93316.0
北京市海淀区上地佳园	北京市	441290.6371465934	4431443.488325427	127795.0
北京市海淀区当代城市家园	北京市	441382.2180379603	4432669.4982252475	90778.0
北京市海淀区上第MOMA	北京市	441251.6195865784	4432867.511542252	79917.0
北京市海淀区枫润家园	北京市	441107.5508105385	4431082.173918391	117575.0
北京市海淀区宣海家园	北京市	441615.0121501928	4432488.649826372	73971.0
北京市海淀区上地东里	北京市	441156.7614895746	4431204.434275719	129500.0
北京市海淀区马连洼北路1号院	北京市	440214.7891050069	4431953.450719758	136628.0
北京市海淀区怡美家园	北京市	441491.5632298121	4432328.96182942	79852.0
北京市通州区柳岸景园	北京市	473440.6287380116	4415901.265291145	33674.0
北京市通州区运河西大街105号院	北京市	471855.09246439533	4415790.859121299	35062.0
北京市通州区博客园	北京市	472986.808378497	4416338.73419904	37832.0
北京市通州区乔庄北街305号院	北京市	472195.6802315392	4416103.191597073	30115.0
北京市通州区乔庄西区	北京市	472684.07949224184	4415975.606484811	36065.0
北京市通州区乔庄北街279号院	北京市	472355.2430900314	4416143.618694243	32821.0
北京市通州区乔庄北街6号院	北京市	472238.88647775317	4416291.382222018	35422.0
北京市通州区乔庄北街8号院	北京市	472446.149155025	4416345.285268112	28574.0
北京市通州区荞馨园	北京市	473251.86358529597	4416283.140893283	34726.0
北京市通州区玉桥东路34号院	北京市	472563.81159197504	4415886.42766184	31949.0
北京市通州区玉桥东路30号院	北京市	472546.1479689675	4415979.53952724	31657.0
北京市通州区玉桥东路36号院	北京市	472549.5548762743	4415881.296770539	33097.0
北京市通州区玉桥中路17号院	北京市	471913.9622587077	4415994.043773627	30270.0
北京市通州区运乔嘉园	北京市	473022.8720756563	4415966.498677934	37946.0
北京市通州区玉桥中路10号院	北京市	471986.08755553165	4415970.8483425435	38164.0
北京市通州区艺苑东街8号院	北京市	471430.32325613406	4415919.909359841	28959.0
北京市通州区艺苑东街	北京市	471619.306280172	4415938.377183949	31710.0
北京市通州区艺苑东里	北京市	471643.40298285167	4416071.743213277	31900.0
北京市通州区玉桥东路38号院	北京市	472546.94677958224	4415866.884117032	38646.0
北京市通州区通州万国城MOMA	北京市	471453.36093821476	4416065.933866162	63927.0
北京市通州区运河居	北京市	473351.892678952	4416111.3140748115	38950.0
北京市通州区玉桥北里	北京市	463087.36588464933	4406358.403028646	34704.0
北京市通州区乔庄北区	北京市	472607.57704219193	4416236.547007826	27341.0
北京市通州区乔庄东区	北京市	473251.86358529597	4416283.140893283	34591.0
北京市通州区阳光好东东	北京市	472127.17401213915	4415969.317690993	41981.0
北京市通州区玉桥中路11号院	北京市	471889.93552465667	4416092.858897497	39394.0
北京市大兴区星瑞家园	北京市	441660.35970370914	4398112.763551556	41130.0
北京市大兴区兴政家园	北京市	442128.1852428767	4397703.533903939	42616.0
北京市大兴区怡兴园	北京市	441978.8723283183	4397896.36243505	43655.0
北京市丰台区康缘居	北京市	446351.3469337581	4410757.672529096	49165.0
北京市丰台区马家堡67号院	北京市	447280.10969030415	4410150.321800209	48943.0
北京市丰台区杏林园	北京市	446565.38012382324	4411058.921484486	53823.0
北京市丰台区首座绿洲	北京市	446589.74650148064	4411283.47626875	59583.0
北京市丰台区角门2号院	北京市	446863.977329643	4410239.554453258	50847.0
北京市丰台区角门12号院	北京市	446863.977329643	4410239.554453258	47456.0
北京市丰台区角门甲4号院	北京市	446332.3263351358	4410417.206777229	46488.0
北京市丰台区角门甲8号院	北京市	446863.977329643	4410239.554453258	46839.0
北京市丰台区马家堡甲120号院	北京市	446736.6547863766	4411779.190849592	46402.0
北京市丰台区枫南世嘉	北京市	446368.7339861626	4410182.056364296	57187.0
北京市丰台区和园居	北京市	446140.06598300324	4410371.858217118	62482.0
北京市丰台区怡然家园6号院	北京市	446696.9946227501	4410260.857928537	50376.0
北京市丰台区怡然家园5号院	北京市	446696.9946227501	4410260.857928537	54012.0
北京市丰台区马家堡路120号院	北京市	446439.0064102615	4411063.280519739	46187.0
北京市丰台区京华苑	北京市	447029.6336869585	4410722.941038113	52288.0
北京市丰台区大红门35号院	北京市	442021.06470581936	4414398.97026194	49310.0
北京市丰台区阳光花园	北京市	446633.2053618257	4410568.806403416	75572.0
北京市丰台区司达小区	北京市	446450.0078065819	4410576.951450851	45766.0
北京市丰台区角门东里	北京市	446633.01534295816	4410864.257770793	47969.0
北京市通州区干休所家属院	北京市	476340.2589621007	4418380.231769066	37483.0
北京市通州区故城东路11号院	北京市	471751.03500546864	4417385.373390553	32827.0
北京市通州区后南仓	北京市	469570.62015609734	4416879.075851253	40048.0
北京市通州区皓月苑	北京市	471132.19924823125	4416382.699385252	33463.0
北京市通州区北关中学	北京市	469456.9361048294	4418051.137576125	31507.0
北京市通州区周仓庵胡同	北京市	476340.2589621007	4418380.231769066	36854.0
北京市通州区在水一方	北京市	469152.66647951264	4418012.180406867	41819.0
北京市通州区新华东街	北京市	470422.4182975451	4417558.183113012	30748.0
北京市通州区同心嘉园	北京市	470537.40799149213	4417060.350425121	50535.0
北京市通州区通州区第二毛线厂宿舍	北京市	469398.4549531034	4417289.910591497	51434.0
北京市通州区新华南路	北京市	470207.45118590625	4416599.05960733	34472.0
北京市通州区新华西街	北京市	470344.6216107929	4417588.19599214	46872.0
北京市通州区潇雅居	北京市	476340.2589621007	4418380.231769066	35356.0
北京市通州区达富雅园	北京市	469149.9606210907	4416440.73769206	41593.0
北京市通州区东方生活区	北京市	470847.7999723197	4416700.130837233	37100.0
北京市通州区潞河中学家属院南区	北京市	469869.05749213696	4416442.586849769	43394.0
北京市通州区潞河名苑	北京市	470386.50531220547	4416897.928236516	36525.0
北京市通州区潞河中学北宿舍区	北京市	469701.9610791594	4416646.404828163	41563.0
北京市通州区潞河中学北街	北京市	469793.1263986677	4416585.014455226	40216.0
北京市通州区电信局宿舍楼	北京市	469438.4375175438	4417986.214368724	28873.0
北京市通州区东营前街	北京市	471638.2355765262	4416528.3723115865	34145.0
北京市通州区鼎晟国际	北京市	469378.6312354269	4417344.416529564	53440.0
北京市通州区复兴北里	北京市	469212.9769324422	4416547.783393061	33283.0
北京市通州区官园胡同1号院	北京市	469446.3583722203	4417067.971825398	46781.0
北京市通州区帅府园	北京市	469361.8041542753	4417140.860752477	45568.0
北京市通州区水月院	北京市	470530.1446547471	4416851.962991142	35530.0
北京市通州区通惠南路	北京市	469223.79130348685	4417410.08190561	37114.0
北京市通州区天桥湾	北京市	470491.0379051227	4418010.576768199	38537.0
北京市通州区世图印刷厂家属院	北京市	469764.1962998636	4417614.706656161	33107.0
北京市通州区永顺南街234号院	北京市	469371.6811646825	4417920.703332384	29854.0
北京市通州区北关中学	北京市	469456.9361048294	4418051.137576125	31507.0
